waypoint1	waypoint2	distance_m	duration_s
p317	p97	11499058	0
p307	p131	11073100	0
p215	p322	8211199	0
p156	p171	13413171	0
p328	p182	15743131	0
p243	p84	1577775	0
p207	p278	15836604	0
p162	p323	1581688	0
p161	p43	11210879	0
p191	p195	12015852	0
p396	p88	2824520	0
p135	p5	13665679	0
p61	p9	13257899	0
p105	p371	6605103	0
p304	p393	10657498	0
p165	p278	1954412	0
p135	p278	9805881	0
p196	p214	3245591	0
p211	p309	291663	0
p104	p273	5265527	0
p275	p363	8833406	0
p3	p360	6750530	0
p242	p79	9502332	0
p333	p317	12467258	0
p386	p169	2196104	0
p160	p66	11597423	0
p12	p57	11595357	0
p325	p118	10640799	0
p153	p322	14463598	0
p383	p262	7477093	0
p70	p209	4984608	0
p68	p97	12471265	0
p263	p35	10846991	0
p156	p315	13626690	0
p143	p29	10150788	0
p386	p204	5220488	0
p351	p20	8412146	0
p109	p72	15636855	0
p372	p128	236572	0
p385	p366	12219540	0
p76	p222	1999958	0
p384	p344	222565	0
p361	p95	7740025	0
p312	p70	15180163	0
p134	p306	10608599	0
p306	p172	11595674	0
p290	p250	9448144	0
p30	p39	6925843	0
p107	p261	10759597	0
p139	p312	1386938	0
p243	p225	10247428	0
p30	p57	2744831	0
p394	p285	9790419	0
p275	p237	11487090	0
p361	p97	14322097	0
p126	p15	7026496	0
p341	p31	14577863	0
p342	p296	8488543	0
p270	p245	12879490	0
p30	p139	14919531	0
p212	p354	12662713	0
p32	p215	3683832	0
p323	p84	6970784	0
p62	p271	4432854	0
p127	p121	14054452	0
p276	p379	2979670	0
p347	p20	8207010	0
p194	p22	11906548	0
p89	p355	7381960	0
p268	p109	6173488	0
p185	p360	10174293	0
p219	p66	9413109	0
p255	p328	12454736	0
p326	p102	8639212	0
p251	p138	9319067	0
p104	p64	6602140	0
p38	p370	10080961	0
p178	p295	12680185	0
p185	p154	691416	0
p282	p202	490787	0
p181	p166	6672134	0
p167	p272	3109138	0
p36	p270	14250451	0
p174	p43	8684657	0
p286	p104	9781047	0
p15	p5	9978595	0
p141	p389	10928311	0
p91	p281	5009226	0
p376	p75	838294	0
p38	p305	2885057	0
p307	p386	7512104	0
p169	p261	10174350	0
p33	p100	4237687	0
p321	p116	1518518	0
p80	p334	12180769	0
p47	p71	12373685	0
p330	p309	6710085	0
p132	p296	2314278	0
p256	p384	1110141	0
p369	p335	12665821	0
p167	p7	4757241	0
p286	p217	1028525	0
p61	p289	5864998	0
p349	p274	14645292	0
p274	p380	5959641	0
p1	p155	8446970	0
p56	p313	5802517	0
p220	p322	11674419	0
p162	p252	14505171	0
p316	p100	12150369	0
p265	p328	3499316	0
p107	p48	10277368	0
p314	p16	5650354	0
p24	p136	8316432	0
p332	p204	6113351	0
p193	p336	10997013	0
p148	p345	5228389	0
p76	p228	13101102	0
p98	p70	13728761	0
p358	p91	15435040	0
p157	p67	6203236	0
p82	p125	7019118	0
p314	p371	4067937	0
p327	p195	1120668	0
p135	p35	9397393	0
p246	p252	11692418	0
p303	p337	10745101	0
p292	p189	812007	0
p275	p392	8590084	0
p60	p295	6999773	0
p360	p84	11865217	0
p6	p71	14757255	0
p192	p206	12334632	0
p47	p16	10546649	0
p210	p364	14387045	0
p43	p378	14858596	0
p82	p49	13681064	0
p77	p298	10390565	0
p303	p227	15921858	0
p368	p51	1925187	0
p323	p388	3732622	0
p145	p120	6468976	0
p15	p78	10086974	0
p229	p396	14768569	0
p135	p122	13554319	0
p169	p139	11608496	0
p196	p51	11880696	0
p239	p268	9716125	0
p358	p152	9944639	0
p148	p259	7357327	0
p276	p4	4781101	0
p379	p313	14539676	0
p26	p392	2701212	0
p156	p301	6129304	0
p25	p261	10229018	0
p177	p79	2697745	0
p12	p64	13889904	0
p11	p57	10357783	0
p377	p203	12761262	0
p361	p330	10828374	0
p63	p144	9917959	0
p358	p3	1736562	0
p220	p40	15399693	0
p68	p364	6055012	0
p233	p0	8833695	0
p267	p308	7764277	0
p229	p138	5230012	0
p197	p96	7035600	0
p233	p114	7229016	0
p230	p258	928816	0
p310	p328	594574	0
p353	p20	2470518	0
p337	p53	3700868	0
p364	p244	15335214	0
p340	p378	12924244	0
p135	p109	9010623	0
p219	p337	15171851	0
p290	p172	4405048	0
p142	p49	374326	0
p140	p186	5472840	0
p340	p167	4026148	0
p55	p28	1792452	0
p221	p310	10167259	0
p251	p121	14090263	0
p86	p49	9340900	0
p330	p173	6750783	0
p219	p358	12251534	0
p185	p291	6154407	0
p31	p85	4396604	0
p46	p292	5987803	0
p207	p377	1466381	0
p314	p326	9766771	0
p367	p278	5140448	0
p111	p384	12259569	0
p261	p41	4491075	0
p224	p41	15341002	0
p140	p339	5191346	0
p275	p279	11390180	0
p261	p128	9211546	0
p47	p278	1687659	0
p113	p7	2267041	0
p369	p378	2716894	0
p46	p377	5103355	0
p325	p16	4162499	0
p229	p86	7413301	0
p343	p327	357118	0
p292	p382	14303306	0
p241	p197	4235679	0
p267	p398	12121501	0
p261	p159	5907047	0
p140	p63	4132884	0
p148	p389	7827839	0
p65	p313	13301429	0
p61	p60	14365620	0
p139	p281	7841112	0
p284	p121	4238877	0
p4	p128	11965695	0
p224	p158	4902563	0
p329	p260	10127374	0
p246	p28	14851549	0
p88	p355	10123498	0
p134	p290	6983406	0
p264	p332	6891002	0
p56	p81	3609130	0
p251	p175	3219909	0
p60	p41	1234146	0
p186	p273	9446104	0
p242	p160	9060371	0
p211	p357	12820010	0
p52	p35	15610887	0
p275	p331	225615	0
p0	p187	2342852	0
p77	p276	12836431	0
p154	p320	4257782	0
p285	p101	6569525	0
p342	p125	6749114	0
p293	p165	8602822	0
p74	p375	15455795	0
p153	p261	15647812	0
p83	p292	5321295	0
p157	p80	10519533	0
p110	p41	8122853	0
p161	p362	6764698	0
p184	p4	6729029	0
p242	p388	12223860	0
p38	p40	9610282	0
p342	p124	15876746	0
p356	p48	1794104	0
p123	p245	3741406	0
p64	p66	2277411	0
p171	p327	8150410	0
p70	p182	15433930	0
p390	p50	5358337	0
p204	p355	896006	0
p45	p383	11339989	0
p212	p345	296557	0
p101	p216	9361352	0
p134	p205	281606	0
p25	p4	2114917	0
p37	p4	12460962	0
p192	p123	13752154	0
p185	p42	12901157	0
p161	p197	387978	0
p247	p337	3196028	0
p111	p147	4599999	0
p213	p50	2672121	0
p314	p209	5710600	0
p96	p263	9310672	0
p243	p14	5736998	0
p383	p41	2751024	0
p242	p75	13019824	0
p316	p269	1168042	0
p351	p87	3405950	0
p333	p386	12890902	0
p299	p236	12273434	0
p199	p42	14502498	0
p258	p356	11631820	0
p105	p120	7366845	0
p276	p366	6300388	0
p332	p157	521831	0
p0	p86	3838847	0
p75	p199	11199684	0
p363	p278	13587660	0
p265	p118	14453955	0
p116	p262	9418182	0
p193	p367	13152996	0
p131	p121	12550737	0
p342	p238	7691203	0
p173	p58	12196030	0
p374	p195	1842917	0
p189	p71	15430116	0
p18	p307	1090619	0
p320	p289	9013354	0
p1	p58	10897703	0
p387	p143	8214257	0
p45	p285	5080752	0
p93	p336	1739199	0
p136	p29	4568106	0
p80	p347	9207276	0
p149	p196	1998049	0
p315	p34	6256997	0
p181	p296	11688248	0
p33	p232	391018	0
p135	p152	7029411	0
p158	p48	4895085	0
p116	p378	8502098	0
p378	p96	13195548	0
p285	p41	9919767	0
p45	p370	8420744	0
p70	p17	7665056	0
p390	p40	12215090	0
p45	p128	8767764	0
p286	p176	9327918	0
p134	p214	10921184	0
p310	p40	11060267	0
p190	p337	4260540	0
p46	p216	8142515	0
p299	p383	12224766	0
p299	p180	12463299	0
p293	p41	13441021	0
p363	p20	2877904	0
p54	p105	2571990	0
p273	p15	6879899	0
p140	p267	4215864	0
p291	p257	892032	0
p24	p207	13524059	0
p319	p150	1780044	0
p377	p57	8820632	0
p25	p27	769346	0
p12	p166	9635578	0
p220	p361	3459813	0
p62	p103	1675281	0
p394	p345	8177358	0
p31	p251	5711774	0
p31	p278	3903550	0
p150	p40	13256630	0
p394	p189	9684328	0
p32	p111	9473886	0
p191	p158	611184	0
p25	p226	4396406	0
p228	p107	5249563	0
p52	p278	11802124	0
p123	p280	455832	0
p377	p59	4759053	0
p286	p312	9676019	0
p386	p62	811793	0
p121	p313	8305984	0
p112	p187	15557344	0
p308	p289	5226428	0
p179	p244	14148744	0
p254	p92	8341094	0
p360	p347	10056510	0
p90	p294	7009140	0
p279	p103	8077972	0
p130	p180	14265830	0
p46	p13	960938	0
p376	p86	9828688	0
p206	p285	13068969	0
p110	p300	10577152	0
p203	p309	10665420	0
p291	p251	142278	0
p228	p108	12251046	0
p47	p83	12575803	0
p298	p367	7788279	0
p190	p101	4333968	0
p68	p198	9027574	0
p338	p189	10228188	0
p39	p139	11920531	0
p63	p108	10405887	0
p241	p49	12411587	0
p107	p321	9212793	0
p229	p260	9767789	0
p228	p260	13330420	0
p387	p265	8917386	0
p213	p158	6953692	0
p55	p296	13842399	0
p349	p380	1069253	0
p225	p52	12259016	0
p148	p197	13399140	0
p45	p199	5221566	0
p13	p144	13269889	0
p63	p139	14153004	0
p69	p171	2857506	0
p122	p146	7630712	0
p83	p192	13169824	0
p308	p281	3215926	0
p62	p196	6763908	0
p76	p389	14983569	0
p39	p159	14489932	0
p363	p382	2762375	0
p98	p56	8096603	0
p10	p390	5451482	0
p375	p292	4366776	0
p343	p133	8318568	0
p231	p310	15660291	0
p343	p154	13703925	0
p68	p342	15987786	0
p215	p86	15901765	0
p39	p128	7115200	0
p179	p130	11460634	0
p83	p352	781719	0
p359	p122	2228169	0
p223	p16	9835896	0
p142	p215	5609294	0
p149	p273	551101	0
p198	p26	12021540	0
p116	p132	10940998	0
p61	p348	12359730	0
p296	p48	4520759	0
p277	p0	14602083	0
p264	p144	2556617	0
p83	p204	5429343	0
p2	p124	4892617	0
p137	p235	13295384	0
p218	p295	9062563	0
p178	p9	10250263	0
p132	p289	7192438	0
p141	p80	14537819	0
p228	p342	7017821	0
p38	p252	5963785	0
p89	p213	3247330	0
p239	p357	13807962	0
p46	p37	2313679	0
p162	p310	15707206	0
p325	p382	10708147	0
p27	p383	9874189	0
p104	p109	14350651	0
p82	p301	14911335	0
p116	p225	13753299	0
p2	p216	7724034	0
p396	p23	11497437	0
p297	p79	16048099	0
p148	p151	11641996	0
p88	p87	10896630	0
p166	p175	202197	0
p262	p289	13784770	0
p124	p182	1907956	0
p2	p225	2253991	0
p383	p23	5492770	0
p10	p367	8959426	0
p229	p284	4357050	0
p88	p247	8243636	0
p256	p227	13303231	0
p220	p256	9618453	0
p266	p347	9919593	0
p265	p257	4978358	0
p376	p21	675810	0
p103	p5	9154659	0
p273	p244	10637121	0
p359	p208	14153578	0
p94	p20	5363333	0
p125	p304	3517981	0
p12	p250	6206497	0
p163	p129	9854976	0
p106	p50	8528835	0
p248	p4	15728155	0
p69	p319	3205009	0
p26	p37	13578839	0
p295	p296	9869153	0
p371	p182	7145114	0
p390	p51	11794162	0
p369	p66	14741146	0
p12	p302	11899918	0
p69	p149	878342	0
p250	p208	13106507	0
p241	p270	9544393	0
p219	p266	16024567	0
p30	p345	14257696	0
p0	p241	5890972	0
p3	p244	5587438	0
p101	p144	14286202	0
p113	p108	2097238	0
p375	p319	12099038	0
p54	p167	11507765	0
p395	p371	8358204	0
p74	p51	3770308	0
p327	p182	1954552	0
p149	p312	7990737	0
p191	p138	6075443	0
p349	p31	4527669	0
p233	p56	10774824	0
p321	p36	2188298	0
p373	p382	2239558	0
p285	p398	13879568	0
p192	p202	3278094	0
p149	p36	1217914	0
p334	p97	713712	0
p222	p362	10928740	0
p354	p323	12962291	0
p254	p287	2851633	0
p225	p244	7828362	0
p179	p278	9010663	0
p315	p244	5662633	0
p44	p200	8692660	0
p350	p274	15770787	0
p19	p12	10118727	0
p248	p249	8403588	0
p218	p234	487949	0
p181	p216	2204493	0
p269	p288	4511578	0
p45	p246	8538209	0
p349	p96	4879408	0
p82	p269	10647645	0
p185	p391	3381698	0
p167	p345	8163960	0
p397	p39	5409514	0
p83	p52	3551429	0
p26	p215	1623005	0
p266	p26	12523194	0
p298	p5	611142	0
p63	p281	15991593	0
p15	p281	13812503	0
p283	p280	6865519	0
p46	p244	6008078	0
p90	p155	13157926	0
p162	p384	1867695	0
p229	p42	13524400	0
p329	p158	14871355	0
p58	p66	3506742	0
p312	p132	3610488	0
p247	p388	14332651	0
p361	p154	11373497	0
p171	p302	2737644	0
p359	p70	8868052	0
p349	p234	10355749	0
p65	p100	7079329	0
p154	p310	10752562	0
p317	p130	14902783	0
p286	p333	1331857	0
p251	p200	10303690	0
p231	p103	8662931	0
p299	p323	11971048	0
p32	p264	170915	0
p375	p123	86484	0
p82	p139	14746167	0
p172	p353	14244491	0
p167	p262	8805425	0
p237	p216	8068537	0
p46	p155	9588531	0
p181	p108	584839	0
p249	p181	13863767	0
p32	p319	13911336	0
p220	p267	1941186	0
p93	p312	9758414	0
p394	p129	8421871	0
p304	p258	9383496	0
p367	p177	3974987	0
p76	p274	9846005	0
p172	p257	12366547	0
p286	p199	13409497	0
p153	p367	10186472	0
p161	p331	13878708	0
p215	p67	5373154	0
p368	p150	14984930	0
p18	p325	9378586	0
p251	p64	5253115	0
p104	p224	14486981	0
p142	p296	13764539	0
p389	p40	10804955	0
p396	p194	2530671	0
p175	p302	14377202	0
p284	p226	1785599	0
p32	p235	1919759	0
p155	p245	10514778	0
p134	p125	2839780	0
p230	p348	11766868	0
p325	p162	15369289	0
p96	p388	10618017	0
p342	p366	14734546	0
p338	p48	14589825	0
p199	p72	2414900	0
p46	p371	14127374	0
p299	p362	13365074	0
p98	p79	14099056	0
p250	p182	11265190	0
p99	p136	5907699	0
p104	p308	664818	0
p370	p334	2920752	0
p327	p95	2334427	0
p206	p329	12734845	0
p85	p245	10034639	0
p371	p300	7767376	0
p3	p46	11923701	0
p62	p150	3479847	0
p359	p317	7510291	0
p142	p138	8442413	0
p61	p145	13936504	0
p211	p160	14551486	0
p214	p217	8865465	0
p207	p119	1824870	0
p33	p202	5358374	0
p360	p235	2391018	0
p160	p39	5247983	0
p170	p282	8478910	0
p318	p130	2953561	0
p69	p230	4880402	0
p210	p119	8575773	0
p170	p7	14310047	0
p347	p288	12409689	0
p8	p273	13832892	0
p119	p289	14106837	0
p193	p357	14754185	0
p314	p239	13417463	0
p72	p209	7566636	0
p323	p132	14715649	0
p260	p117	12073826	0
p148	p301	9170164	0
p57	p384	6373988	0
p221	p136	3177754	0
p47	p121	7050549	0
p348	p182	6246264	0
p25	p75	423214	0
p168	p39	4897882	0
p304	p244	13718684	0
p156	p366	12138627	0
p104	p318	10324015	0
p160	p122	3916432	0
p136	p320	12175982	0
p321	p117	14821145	0
p148	p371	2064626	0
p274	p194	15091896	0
p14	p389	7254791	0
p325	p186	1894667	0
p191	p317	15969761	0
p336	p289	11494105	0
p325	p239	2993604	0
p204	p52	12698574	0
p61	p307	8393721	0
p357	p79	7209744	0
p342	p92	28663	0
p258	p227	11201164	0
p228	p245	12740343	0
p214	p247	13507406	0
p316	p209	15038115	0
p319	p380	12698654	0
p33	p240	13340139	0
p60	p365	14381571	0
p98	p89	2058664	0
p167	p300	2089747	0
p201	p79	8813717	0
p257	p168	8747151	0
p37	p194	15364529	0
p255	p250	10221467	0
p13	p7	9007685	0
p284	p108	11711356	0
p186	p384	12503587	0
p187	p71	1089940	0
p265	p160	9495301	0
p319	p17	7681322	0
p327	p249	2469874	0
p276	p367	5752063	0
p91	p327	7586839	0
p61	p34	8300136	0
p28	p279	2088035	0
p118	p103	911054	0
p91	p114	15790299	0
p50	p176	8797702	0
p210	p85	4267188	0
p359	p274	7037552	0
p331	p53	3759243	0
p277	p175	9880525	0
p176	p158	12746826	0
p187	p84	14998276	0
p92	p273	11248250	0
p352	p388	15075465	0
p50	p17	3148856	0
p187	p128	1610821	0
p396	p356	5788433	0
p134	p59	14826563	0
p54	p293	14596780	0
p307	p343	12642073	0
p264	p354	3855580	0
p32	p24	14254164	0
p168	p261	9816664	0
p233	p145	3683886	0
p369	p326	10220053	0
p333	p0	4551603	0
p223	p388	10862157	0
p385	p194	8131317	0
p2	p256	2680906	0
p75	p282	5589149	0
p331	p381	922485	0
p113	p272	15281407	0
p167	p337	5656113	0
p330	p296	12800912	0
p171	p303	1529187	0
p57	p247	10386862	0
p286	p26	84338	0
p83	p201	14881281	0
p178	p315	3624053	0
p279	p159	9776916	0
p224	p308	14187670	0
p59	p247	10113646	0
p138	p250	2368749	0
p90	p244	9959738	0
p60	p294	5744730	0
p360	p21	11257256	0
p368	p67	15860002	0
p286	p278	9986642	0
p287	p317	14968155	0
p324	p20	13532122	0
p206	p181	2158286	0
p170	p46	1827456	0
p257	p372	8586651	0
p351	p203	1530408	0
p316	p119	114317	0
p43	p335	15751048	0
p340	p70	10741336	0
p223	p236	13012319	0
p27	p309	13030752	0
p112	p64	3577855	0
p259	p234	217069	0
p391	p48	6774898	0
p223	p251	1392451	0
p99	p100	12478422	0
p276	p67	9730217	0
p342	p169	8859791	0
p73	p159	15722431	0
p26	p268	8347872	0
p24	p391	14439541	0
p196	p262	6306697	0
p228	p369	2693039	0
p330	p43	1561119	0
p210	p399	8922000	0
p398	p152	1113801	0
p198	p371	10257082	0
p230	p181	4801242	0
p333	p282	829201	0
p126	p300	5684200	0
p106	p191	6319895	0
p36	p302	13410503	0
p327	p58	1177966	0
p352	p237	2866470	0
p111	p146	14531542	0
p391	p234	4989379	0
p394	p232	12127808	0
p105	p4	631725	0
p307	p372	12703224	0
p179	p21	7682986	0
p330	p78	923383	0
p242	p351	12520147	0
p59	p96	10743703	0
p389	p281	1731070	0
p14	p378	9026453	0
p360	p226	10593783	0
p369	p195	12451972	0
p184	p26	15727325	0
p38	p200	12280459	0
p376	p58	1504945	0
p369	p290	1620549	0
p372	p176	2735210	0
p357	p335	4230476	0
p275	p272	13612076	0
p57	p53	11859045	0
p277	p110	8884260	0
p352	p320	13203044	0
p157	p377	8574219	0
p233	p24	7867075	0
p324	p270	526757	0
p224	p150	9241757	0
p368	p78	3818016	0
p336	p79	7388962	0
p355	p357	3198886	0
p264	p250	9933244	0
p327	p103	12271832	0
p240	p173	13356181	0
p81	p175	2123265	0
p353	p4	8713202	0
p248	p226	14083355	0
p19	p393	4917573	0
p333	p49	14280880	0
p222	p231	14770074	0
p91	p107	5815635	0
p191	p344	6092097	0
p387	p45	10470873	0
p148	p378	3068157	0
p286	p356	2767942	0
p395	p289	8625004	0
p126	p310	3246835	0
p359	p281	9656071	0
p314	p11	9752370	0
p347	p344	13297444	0
p229	p388	7793217	0
p290	p146	1021282	0
p154	p259	3160625	0
p327	p321	4710456	0
p381	p288	15817125	0
p192	p35	3434939	0
p186	p97	1224404	0
p260	p301	1512554	0
p204	p328	2580819	0
p275	p391	14751228	0
p127	p99	8029340	0
p117	p194	2376003	0
p277	p224	12727983	0
p301	p393	3019872	0
p65	p200	15728451	0
p299	p317	5001018	0
p299	p332	6016144	0
p76	p46	5931621	0
p283	p120	1176779	0
p123	p389	2018105	0
p106	p245	1428501	0
p314	p351	6982146	0
p24	p252	14023655	0
p342	p399	10860218	0
p171	p288	9578790	0
p140	p285	9638947	0
p314	p15	12869848	0
p259	p345	10765885	0
p109	p245	8071407	0
p45	p289	6508511	0
p294	p370	7865568	0
p142	p53	10196456	0
p26	p272	9029144	0
p384	p227	4482770	0
p394	p57	5701151	0
p382	p344	2055015	0
p162	p74	11436279	0
p11	p167	3642930	0
p336	p35	4932486	0
p255	p243	2197352	0
p368	p74	7923091	0
p285	p393	15659795	0
p394	p117	1132342	0
p200	p164	15787692	0
p161	p150	9734181	0
p45	p374	7684478	0
p0	p308	4691880	0
p349	p272	12563510	0
p276	p339	4248657	0
p119	p180	7160607	0
p110	p73	15706183	0
p361	p232	15803950	0
p119	p14	12173054	0
p326	p20	3630422	0
p275	p70	10886267	0
p299	p387	12892757	0
p76	p276	14755000	0
p218	p267	3121985	0
p299	p281	12396128	0
p163	p214	775135	0
p170	p369	7620969	0
p194	p252	15449926	0
p369	p152	7230623	0
p1	p138	4716016	0
p226	p300	4922102	0
p68	p70	11763514	0
p38	p85	3740574	0
p136	p284	3704556	0
p19	p292	10669908	0
p382	p147	1766414	0
p12	p271	4335985	0
p351	p337	2527560	0
p141	p148	13481959	0
p88	p384	6285271	0
p173	p70	5814306	0
p240	p260	4670829	0
p259	p146	13494935	0
p19	p207	9020102	0
p258	p164	13522310	0
p175	p301	9553122	0
p80	p357	8756260	0
p286	p298	14763019	0
p21	p34	12647949	0
p136	p373	10268024	0
p376	p57	7791552	0
p241	p130	9784742	0
p372	p85	4893887	0
p239	p247	13327126	0
p355	p67	9122978	0
p64	p16	6866884	0
p264	p21	14517643	0
p358	p216	13777284	0
p83	p144	11755480	0
p334	p309	5128655	0
p300	p146	8346954	0
p327	p303	13026687	0
p93	p321	3920958	0
p107	p96	3390546	0
p228	p362	14515939	0
p10	p330	9572768	0
p198	p312	548367	0
p163	p34	5129960	0
p55	p319	5022516	0
p232	p116	2383243	0
p157	p150	2465283	0
p76	p163	1270322	0
p292	p151	1902530	0
p369	p305	2850629	0
p255	p390	13163766	0
p392	p67	15952299	0
p254	p176	15321648	0
p256	p313	15301437	0
p307	p122	7599808	0
p221	p174	5859995	0
p149	p88	15343344	0
p230	p176	14754823	0
p292	p347	13380744	0
p0	p335	12866212	0
p87	p345	10936538	0
p338	p235	2998481	0
p292	p150	2392736	0
p69	p334	5580045	0
p373	p16	10632366	0
p352	p196	15195037	0
p387	p385	10355641	0
p209	p159	8578550	0
p25	p47	6381230	0
p112	p240	14575116	0
p171	p174	748228	0
p39	p355	2216600	0
p303	p389	958715	0
p125	p200	9822858	0
p361	p151	9398824	0
p274	p66	11621164	0
p208	p366	4608524	0
p298	p0	9689681	0
p314	p135	5329218	0
p251	p70	4631337	0
p363	p345	5849728	0
p372	p188	3087629	0
p178	p299	6243937	0
p173	p176	749828	0
p204	p96	2054006	0
p87	p65	14284632	0
p294	p165	14528894	0
p269	p22	1257435	0
p18	p167	6063426	0
p224	p393	4719426	0
p136	p393	10017158	0
p339	p201	9001674	0
p60	p336	15767390	0
p33	p312	14669100	0
p266	p284	6386115	0
p191	p17	11150568	0
p119	p253	4045859	0
p259	p145	14282501	0
p306	p339	7490361	0
p77	p257	9117446	0
p351	p282	5473238	0
p369	p333	11939974	0
p397	p261	14690732	0
p204	p335	8478524	0
p184	p203	6658819	0
p211	p73	2740958	0
p242	p196	5968285	0
p315	p37	422251	0
p112	p230	11930495	0
p231	p101	9793360	0
p57	p252	14513406	0
p82	p259	9296522	0
p142	p132	6520479	0
p54	p156	12441312	0
p328	p346	13670935	0
p203	p226	3970026	0
p204	p273	11192364	0
p108	p121	6327826	0
p230	p334	1935192	0
p156	p56	12388145	0
p2	p199	940554	0
p318	p247	7747791	0
p351	p92	12885163	0
p12	p235	10178098	0
p31	p203	5081567	0
p264	p230	15575759	0
p221	p257	8857642	0
p55	p285	4932392	0
p170	p373	11367840	0
p395	p279	9795328	0
p398	p101	6314564	0
p36	p188	10944762	0
p108	p344	3452631	0
p131	p227	1940676	0
p253	p281	15489884	0
p81	p188	4859803	0
p258	p253	8795929	0
p80	p272	8729708	0
p359	p132	6842256	0
p14	p258	7204907	0
p250	p217	2442625	0
p383	p389	5807315	0
p276	p357	3792639	0
p74	p252	15351293	0
p359	p172	2438460	0
p168	p278	14708391	0
p41	p313	14350850	0
p25	p363	1695394	0
p168	p279	14010275	0
p47	p66	14886391	0
p97	p66	213643	0
p205	p292	3942305	0
p89	p50	3291033	0
p376	p187	12363874	0
p88	p53	12843789	0
p310	p209	15415	0
p91	p146	9021074	0
p204	p275	8961736	0
p299	p150	12627041	0
p286	p399	2987729	0
p206	p100	2855117	0
p224	p103	15269701	0
p202	p302	9472604	0
p179	p371	6434407	0
p108	p147	13249838	0
p242	p45	14975722	0
p211	p159	15466778	0
p386	p266	8738278	0
p394	p247	8380062	0
p205	p217	1005272	0
p140	p103	11032312	0
p318	p246	15140270	0
p316	p15	943522	0
p351	p355	10962305	0
p44	p36	5855151	0
p131	p308	15269204	0
p218	p324	926844	0
p386	p0	11056662	0
p72	p312	5300720	0
p189	p120	1653342	0
p55	p367	1028115	0
p396	p6	4138188	0
p61	p94	13508309	0
p288	p79	4447333	0
p246	p244	1305634	0
p221	p253	9524919	0
p0	p305	10219115	0
p73	p114	1266863	0
p39	p153	13157988	0
p248	p20	10821392	0
p322	p48	10232129	0
p210	p199	5355228	0
p122	p297	8769245	0
p330	p399	9511234	0
p192	p368	12618639	0
p337	p245	8446215	0
p333	p190	2155722	0
p39	p122	3156663	0
p148	p218	8863070	0
p82	p85	9028387	0
p394	p150	2943173	0
p369	p376	6720176	0
p367	p227	13932075	0
p295	p278	12918927	0
p310	p246	657685	0
p354	p37	3175380	0
p50	p70	9405494	0
p13	p177	11332493	0
p187	p100	13242817	0
p284	p79	3877252	0
p20	p322	8410136	0
p139	p150	8519502	0
p378	p313	6826498	0
p92	p51	5401117	0
p285	p196	4473985	0
p384	p49	3951834	0
p139	p146	10865244	0
p399	p280	452223	0
p0	p16	6199152	0
p316	p261	8477389	0
p343	p75	691715	0
p208	p34	15568098	0
p274	p85	4551043	0
p20	p151	10082692	0
p315	p198	9210052	0
p254	p383	14006403	0
p287	p367	4978779	0
p215	p328	7613104	0
p100	p182	5212774	0
p83	p335	7691476	0
p94	p15	4870335	0
p32	p27	12735744	0
p376	p31	5476967	0
p174	p175	1025527	0
p304	p372	10528468	0
p290	p318	9912373	0
p255	p263	1748196	0
p284	p247	15433900	0
p44	p120	13144192	0
p329	p200	800120	0
p299	p152	1048379	0
p348	p323	3199065	0
p328	p102	4168263	0
p358	p158	12267435	0
p62	p373	15557531	0
p330	p51	6123359	0
p162	p342	8120861	0
p60	p346	14548632	0
p112	p122	7519329	0
p383	p366	10030544	0
p199	p379	4847791	0
p190	p230	15953293	0
p160	p16	2192283	0
p166	p217	3531385	0
p141	p268	8448074	0
p232	p21	10166064	0
p291	p118	9690087	0
p138	p313	23502	0
p369	p395	14006581	0
p273	p364	14629225	0
p51	p133	8612108	0
p248	p275	10678025	0
p287	p200	6328635	0
p158	p34	6871609	0
p275	p344	13477695	0
p292	p177	953564	0
p298	p375	3887870	0
p157	p333	5826820	0
p75	p152	6514064	0
p398	p214	15487512	0
p113	p195	8684444	0
p36	p5	12036849	0
p10	p178	3007003	0
p363	p117	3663012	0
p134	p196	2351962	0
p32	p131	426056	0
p348	p21	11346364	0
p203	p252	11038846	0
p11	p63	2546724	0
p198	p390	8173510	0
p257	p26	1154555	0
p91	p322	9571579	0
p398	p153	3305230	0
p46	p274	3530746	0
p240	p21	13646801	0
p298	p202	7817896	0
p386	p16	13066119	0
p111	p130	3930035	0
p338	p101	10572003	0
p3	p300	14961999	0
p275	p364	5372354	0
p178	p274	14130709	0
p332	p385	766577	0
p99	p329	3864586	0
p387	p89	9577718	0
p18	p13	9862162	0
p204	p375	12249368	0
p257	p328	15967792	0
p155	p226	672942	0
p242	p14	4341430	0
p149	p57	7458482	0
p305	p294	14579624	0
p77	p160	7314239	0
p1	p344	6740520	0
p126	p359	5593678	0
p251	p177	14551731	0
p367	p49	3535739	0
p337	p216	8075708	0
p51	p78	11985732	0
p267	p35	16037676	0
p145	p41	11621525	0
p223	p313	12417073	0
p143	p71	5549870	0
p293	p348	3200466	0
p132	p380	3504774	0
p325	p139	11856416	0
p307	p319	8005294	0
p81	p72	13487721	0
p346	p49	13936069	0
p363	p288	2032727	0
p167	p393	8676037	0
p310	p225	9221820	0
p136	p259	10199959	0
p254	p321	12270214	0
p340	p132	12966128	0
p299	p392	3903736	0
p89	p288	12850470	0
p243	p65	2448909	0
p198	p396	445721	0
p246	p20	8763563	0
