waypoint1	waypoint2	distance_m	duration_s
p170	p353	10660022	0
p276	p106	14958642	0
p382	p554	13715477	0
p550	p106	13742096	0
p551	p582	11618282	0
p538	p62	10051536	0
p244	p79	2446735	0
p0	p327	15935759	0
p203	p151	10650781	0
p181	p147	10961499	0
p448	p175	6550358	0
p26	p177	5798655	0
p187	p585	10739610	0
p231	p42	7141262	0
p521	p295	11303698	0
p430	p107	11056253	0
p305	p241	2510891	0
p199	p296	14164773	0
p521	p279	5325834	0
p229	p125	4338529	0
p222	p533	10273551	0
p24	p97	387782	0
p375	p560	12905609	0
p305	p263	2957555	0
p351	p318	13297056	0
p439	p326	9814774	0
p95	p485	9102379	0
p233	p6	11523834	0
p60	p352	8443800	0
p163	p479	11836027	0
p531	p347	8154095	0
p298	p364	2713830	0
p323	p573	9232067	0
p349	p197	8203144	0
p51	p464	12080405	0
p140	p383	5301246	0
p126	p510	14996250	0
p82	p341	6975304	0
p376	p395	9413690	0
p544	p582	7604369	0
p533	p555	5394184	0
p565	p429	10292906	0
p232	p326	1865290	0
p509	p29	4704398	0
p396	p339	6861755	0
p509	p110	3618422	0
p39	p461	8009481	0
p61	p495	2874509	0
p91	p248	14706790	0
p559	p562	8673064	0
p581	p419	9060087	0
p112	p564	8048228	0
p496	p366	4202668	0
p286	p316	3878085	0
p222	p241	11350889	0
p119	p389	3085326	0
p136	p196	5491115	0
p553	p118	13391087	0
p329	p270	4813337	0
p60	p199	10426451	0
p56	p262	9937817	0
p190	p551	12903365	0
p476	p84	4786125	0
p43	p586	711694	0
p276	p401	9272222	0
p385	p414	14200588	0
p258	p71	10759973	0
p545	p381	10802146	0
p532	p37	15937133	0
p520	p450	3899862	0
p219	p143	6100557	0
p332	p389	14702144	0
p556	p52	3385681	0
p81	p442	11279745	0
p424	p1	3796887	0
p269	p399	12888432	0
p588	p208	1550922	0
p526	p194	1471672	0
p336	p389	1281909	0
p241	p564	10409611	0
p406	p313	15495129	0
p538	p168	845479	0
p124	p253	10867701	0
p135	p459	11911600	0
p18	p281	4007053	0
p503	p437	269905	0
p489	p159	12383496	0
p569	p244	1599899	0
p56	p4	8175173	0
p159	p128	12210044	0
p285	p235	5384759	0
p187	p497	2765512	0
p345	p216	14523492	0
p350	p446	13236416	0
p26	p158	10642683	0
p575	p535	10384458	0
p578	p262	9279138	0
p19	p334	903551	0
p598	p78	6867346	0
p204	p234	12075686	0
p527	p297	9661564	0
p157	p495	10848773	0
p578	p246	7206956	0
p265	p161	516145	0
p426	p328	11402409	0
p6	p378	9747736	0
p332	p155	14283397	0
p329	p273	11625578	0
p349	p260	15754289	0
p474	p379	3538657	0
p594	p490	15202247	0
p515	p434	2164943	0
p402	p393	6637874	0
p13	p262	389488	0
p332	p468	10481818	0
p76	p335	8111124	0
p275	p535	3363019	0
p455	p71	5406134	0
p290	p42	1757875	0
p24	p40	7743339	0
p372	p537	10348529	0
p556	p226	12351365	0
p87	p366	11164521	0
p282	p535	10535880	0
p126	p142	2001925	0
p476	p329	6016428	0
p464	p177	8532916	0
p425	p37	9207965	0
p10	p369	10677130	0
p75	p285	7846901	0
p343	p527	14140381	0
p399	p388	10517230	0
p322	p133	15426387	0
p493	p524	7940672	0
p360	p424	11540917	0
p378	p568	10135586	0
p503	p473	7408988	0
p546	p496	13774816	0
p125	p446	8868134	0
p131	p102	15367304	0
p468	p452	14756225	0
p400	p91	1012584	0
p374	p303	5414311	0
p513	p23	15551389	0
p559	p120	995207	0
p246	p478	15239384	0
p286	p12	3721168	0
p184	p226	14162040	0
p315	p143	10197800	0
p118	p166	5647966	0
p213	p274	136361	0
p88	p230	15769736	0
p460	p194	14125689	0
p161	p533	11184944	0
p576	p405	11739181	0
p83	p182	12046154	0
p365	p300	3180075	0
p38	p195	2565981	0
p492	p467	7172338	0
p567	p588	4163938	0
p310	p159	8020708	0
p184	p80	8589068	0
p430	p319	14495216	0
p44	p346	12448132	0
p230	p268	4049675	0
p325	p65	1964804	0
p81	p62	2848510	0
p167	p543	805491	0
p363	p234	8481465	0
p556	p102	8546286	0
p342	p274	10948202	0
p386	p202	14674150	0
p397	p42	9439401	0
p185	p371	15009365	0
p220	p559	5201904	0
p546	p356	10212597	0
p564	p86	7681883	0
p185	p206	12323284	0
p59	p71	14297876	0
p333	p246	9610502	0
p6	p373	12122203	0
p57	p273	4437007	0
p333	p563	11357409	0
p347	p599	2446503	0
p595	p52	9354153	0
p287	p214	5165096	0
p7	p225	4347911	0
p545	p41	11753682	0
p399	p464	6034386	0
p455	p205	7133656	0
p336	p357	5399873	0
p338	p273	3518734	0
p508	p372	6620245	0
p268	p560	6110331	0
p214	p434	11952894	0
p142	p271	15843370	0
p426	p323	1768816	0
p384	p562	9891105	0
p83	p86	7442620	0
p321	p72	4871542	0
p178	p164	1647144	0
p337	p146	437468	0
p36	p131	9991679	0
p131	p507	8548314	0
p518	p35	6595735	0
p390	p183	6228255	0
p134	p253	6596009	0
p299	p153	15642778	0
p331	p557	12447478	0
p8	p535	1404237	0
p424	p429	10530713	0
p447	p590	2803802	0
p142	p146	11858947	0
p25	p382	140372	0
p403	p225	8402358	0
p169	p319	13846849	0
p214	p391	5610718	0
p214	p71	9656023	0
p518	p300	3750242	0
p106	p416	7445368	0
p47	p184	8871326	0
p444	p217	1932263	0
p124	p196	1868274	0
p169	p564	2818891	0
p105	p375	7072608	0
p392	p370	14329033	0
p455	p78	11524638	0
p400	p148	15756455	0
p531	p416	8407339	0
p204	p564	1512045	0
p242	p39	1050179	0
p346	p279	3476132	0
p512	p471	9090873	0
p267	p309	6444597	0
p105	p234	3585981	0
p313	p17	3794595	0
p254	p38	7595606	0
p223	p390	4363387	0
p384	p131	15824897	0
p350	p210	336368	0
p348	p541	15001121	0
p516	p494	13154682	0
p154	p230	4970042	0
p112	p476	12406763	0
p520	p415	14663569	0
p431	p370	12519516	0
p162	p477	8655331	0
p38	p34	11564070	0
p228	p269	7173614	0
p299	p245	2234772	0
p163	p116	9432703	0
p374	p584	5250237	0
p116	p584	10018896	0
p42	p356	11187013	0
p576	p262	2417232	0
p174	p144	14557695	0
p316	p78	4551368	0
p363	p84	5305404	0
p122	p182	10697344	0
p395	p146	14569132	0
p312	p366	15869619	0
p479	p568	14739965	0
p460	p151	5261348	0
p145	p464	3767183	0
p383	p79	5972009	0
p468	p253	15800579	0
p533	p403	13897484	0
p498	p528	2467862	0
p333	p297	6411004	0
p424	p295	12841612	0
p575	p403	6694902	0
p378	p97	3387991	0
p400	p191	5905406	0
p255	p581	10493748	0
p12	p388	11389816	0
p150	p458	2632349	0
p219	p338	6508513	0
p476	p380	11611769	0
p332	p119	4378762	0
p483	p189	12281332	0
p243	p294	15203254	0
p256	p131	10237854	0
p411	p272	4137637	0
p396	p529	5080660	0
p411	p388	5384610	0
p307	p222	14998151	0
p523	p214	3426685	0
p310	p568	1109627	0
p581	p560	15456459	0
p12	p451	7764744	0
p207	p289	3650724	0
p298	p147	215443	0
p583	p379	2046430	0
p449	p158	14790698	0
p577	p579	4826344	0
p403	p590	14915355	0
p136	p183	5965739	0
p179	p234	6240378	0
p325	p488	8289812	0
p397	p139	12339187	0
p190	p338	9615052	0
p225	p379	14180414	0
p315	p8	2158218	0
p503	p579	10985800	0
p433	p29	8261846	0
p523	p266	5072506	0
p473	p226	12742238	0
p228	p22	7452269	0
p446	p546	14206163	0
p60	p395	53786	0
p425	p421	12161487	0
p487	p379	10661806	0
p374	p336	14398846	0
p477	p520	6512986	0
p359	p252	7726276	0
p386	p322	541958	0
p280	p366	896962	0
p240	p6	11710477	0
p320	p97	8125379	0
p198	p590	11190167	0
p316	p379	3041685	0
p55	p171	4492132	0
p331	p114	5483371	0
p284	p43	10173001	0
p90	p14	1696632	0
p183	p436	11697650	0
p408	p529	2207511	0
p531	p35	10079475	0
p280	p278	8226974	0
p32	p539	5302126	0
p395	p375	7188672	0
p230	p466	609813	0
p266	p85	595854	0
p156	p239	3898970	0
p574	p499	11208513	0
p246	p152	3098768	0
p514	p64	11324144	0
p76	p35	7355341	0
p353	p458	4614193	0
p249	p320	12479923	0
p401	p553	12866697	0
p508	p154	7761126	0
p517	p197	14836391	0
p10	p424	11335346	0
p255	p576	6862876	0
p570	p534	6283062	0
p238	p505	775457	0
p174	p203	14453135	0
p435	p22	552432	0
p524	p48	2895840	0
p28	p177	1841931	0
p235	p129	2121375	0
p149	p464	6571830	0
p343	p468	8614509	0
p258	p434	8954798	0
p74	p300	12529793	0
p342	p74	15996518	0
p98	p272	12820170	0
p285	p200	9891104	0
p550	p541	9290476	0
p331	p584	13400308	0
p161	p527	8092528	0
p248	p339	335289	0
p239	p571	5955269	0
p437	p253	4550940	0
p493	p449	1810778	0
p254	p385	6432373	0
p576	p321	8646069	0
p18	p36	11785135	0
p333	p542	8386983	0
p553	p59	3911492	0
p276	p288	9019427	0
p594	p288	11687998	0
p98	p15	9178128	0
p460	p449	4919775	0
p447	p101	3284255	0
p345	p511	2500696	0
p403	p31	7511718	0
p581	p104	4767825	0
p327	p256	9733102	0
p331	p429	6832272	0
p211	p62	3614778	0
p73	p584	1748460	0
p46	p259	4294487	0
p228	p9	14140754	0
p543	p437	6583832	0
p157	p13	948443	0
p61	p449	11320221	0
p163	p143	8443348	0
p145	p21	7967886	0
p445	p558	1160810	0
p558	p464	5505066	0
p390	p150	2886259	0
p492	p432	11027098	0
p0	p415	2987252	0
p412	p442	6111641	0
p405	p129	2461534	0
p107	p230	15269612	0
p47	p550	15296450	0
p394	p91	3553647	0
p265	p204	11737518	0
p503	p416	4321188	0
p402	p379	14114953	0
p504	p536	10779112	0
p314	p391	2868782	0
p510	p147	856547	0
p228	p193	7893786	0
p290	p528	3858563	0
p262	p407	1727292	0
p470	p263	12656523	0
p477	p301	12246316	0
p291	p314	2707845	0
p576	p593	2620012	0
p218	p199	6446415	0
p386	p172	16008674	0
p525	p323	10504824	0
p6	p7	3146295	0
p374	p367	4485330	0
p538	p505	7178288	0
p494	p209	2985228	0
p515	p101	10620482	0
p242	p467	4586990	0
p119	p258	8849299	0
p36	p117	929805	0
p359	p461	8953493	0
p298	p585	1679018	0
p358	p588	9738768	0
p264	p282	11927450	0
p47	p535	14143915	0
p156	p361	194923	0
p275	p518	15420514	0
p566	p101	15861682	0
p259	p278	12223857	0
p16	p227	2549811	0
p456	p297	6646261	0
p410	p548	14967772	0
p3	p165	13462724	0
p267	p520	560155	0
p134	p102	4660329	0
p294	p458	13756608	0
p14	p519	15056801	0
p109	p43	10602580	0
p305	p451	15046073	0
p291	p187	5618379	0
p532	p328	7406219	0
p520	p52	16003128	0
p254	p355	1480934	0
p292	p84	9684569	0
p567	p155	2704184	0
p251	p167	15048065	0
p369	p354	4352674	0
p147	p465	6122224	0
p578	p506	9701408	0
p445	p547	5084881	0
p539	p528	5471376	0
p117	p356	5089540	0
p463	p42	14781193	0
p330	p100	15846500	0
p189	p236	999306	0
p500	p448	8036413	0
p164	p97	8503184	0
p260	p573	13965276	0
p517	p499	3323669	0
p94	p526	13899330	0
p350	p334	5873175	0
p540	p356	6376923	0
p326	p469	694976	0
p298	p31	4359606	0
p42	p334	3139391	0
p433	p150	1319475	0
p575	p21	12448575	0
p386	p415	1876851	0
p212	p479	14565361	0
p192	p313	2897493	0
p400	p319	13751372	0
p347	p313	4192473	0
p481	p63	1177572	0
p26	p441	6746641	0
p104	p283	2162747	0
p501	p28	3496430	0
p574	p218	9893925	0
p374	p532	2011789	0
p551	p120	13771467	0
p589	p37	15821297	0
p220	p502	6708108	0
p239	p327	6728564	0
p547	p390	11552763	0
p168	p470	861600	0
p213	p51	10292642	0
p401	p580	7250917	0
p183	p278	2906271	0
p514	p52	5040135	0
p312	p159	15526541	0
p545	p489	575383	0
p18	p344	14513747	0
p238	p519	10745084	0
p275	p203	14710578	0
p68	p298	11648383	0
p538	p583	1396217	0
p237	p22	13643996	0
p142	p66	7526553	0
p363	p278	3384770	0
p413	p486	14072009	0
p213	p384	11548250	0
p83	p399	4876094	0
p163	p383	5092770	0
p168	p175	7860928	0
p580	p293	15571597	0
p527	p252	15999776	0
p256	p372	13070928	0
p384	p568	1554366	0
p352	p128	13075606	0
p18	p74	6312733	0
p112	p364	3686819	0
p580	p59	3186076	0
p264	p231	4667620	0
p408	p317	11457228	0
p400	p439	14308694	0
p211	p415	14122372	0
p476	p230	873566	0
p488	p377	3946817	0
p584	p281	1190262	0
p530	p529	3654829	0
p31	p537	7552758	0
p585	p593	11852809	0
p167	p429	7535268	0
p90	p306	8080378	0
p551	p329	11837652	0
p402	p253	1854577	0
p273	p101	4416001	0
p564	p536	12482970	0
p590	p381	1948262	0
p478	p458	399654	0
p575	p597	8264121	0
p284	p191	11685868	0
p428	p235	2121069	0
p486	p366	3121108	0
p410	p214	12001615	0
p284	p355	8400503	0
p317	p224	964506	0
p134	p317	2106285	0
p270	p17	183190	0
p187	p146	14683064	0
p337	p415	8692044	0
p445	p9	13779438	0
p20	p203	2412638	0
p156	p40	10578590	0
p358	p293	7184529	0
p328	p312	11560625	0
p59	p261	12058876	0
p439	p96	5017984	0
p482	p447	14462174	0
p595	p496	9390539	0
p229	p558	3983523	0
p45	p437	1400981	0
p286	p236	6633043	0
p192	p561	11011418	0
p376	p202	4436308	0
p414	p278	15207769	0
p212	p147	584595	0
p13	p440	6784779	0
p445	p133	3203252	0
p570	p452	1160960	0
p161	p587	2492219	0
p237	p459	14679738	0
p386	p367	9322735	0
p73	p355	1383788	0
p343	p422	4256596	0
p427	p465	11350584	0
p25	p103	9316180	0
p346	p428	9405009	0
p461	p458	13722019	0
p491	p546	10091229	0
p199	p59	9075891	0
p491	p223	10390722	0
p580	p17	3016663	0
p44	p199	1580199	0
p387	p448	8438825	0
p408	p225	13131380	0
p455	p337	7102807	0
p191	p167	10077561	0
p455	p515	15005554	0
p570	p182	5948127	0
p113	p379	7293510	0
p142	p191	1513293	0
p26	p415	13063067	0
p229	p520	5111169	0
p52	p560	352021	0
p352	p466	1048715	0
p92	p533	4083837	0
p87	p262	15999176	0
p57	p418	7845083	0
p206	p204	5493031	0
p172	p337	6267276	0
p125	p374	14146280	0
p504	p165	5781601	0
p439	p144	3387989	0
p171	p147	14446259	0
p330	p550	4187619	0
p515	p35	5098182	0
p431	p449	11636685	0
p136	p316	9898383	0
p152	p86	15969744	0
p528	p513	2698589	0
p65	p253	3767347	0
p64	p22	8241299	0
p185	p531	11232911	0
p243	p288	2790807	0
p387	p278	13106723	0
p279	p22	14240527	0
p501	p179	87674	0
p211	p297	2128971	0
p76	p254	2739582	0
p401	p222	6297141	0
p501	p152	6475811	0
p318	p569	10171589	0
p112	p160	2263263	0
p574	p300	11450517	0
p241	p97	13580486	0
p116	p53	13189773	0
p92	p482	14191533	0
p516	p279	3977653	0
p529	p84	7625684	0
p54	p250	3097410	0
p154	p519	7452850	0
p77	p399	727267	0
p495	p67	10493890	0
p533	p459	7527156	0
p59	p406	540632	0
p118	p7	5731790	0
p375	p121	1953126	0
p83	p486	13055955	0
p18	p289	7667222	0
p504	p334	13281343	0
p477	p518	1809099	0
p377	p36	11507286	0
p279	p380	4488683	0
p368	p244	14815117	0
p506	p146	2117534	0
p99	p593	15435427	0
p162	p5	2431394	0
p479	p435	13461836	0
p549	p487	10961301	0
p285	p40	2663030	0
p585	p496	7452718	0
p340	p194	8498418	0
p3	p504	7210377	0
p161	p348	7643690	0
p87	p300	6393086	0
p2	p104	1743210	0
p264	p510	5928552	0
p381	p281	6316683	0
p410	p536	16021661	0
p476	p465	3349470	0
p359	p43	8883209	0
p20	p506	7067917	0
p539	p261	2441994	0
p148	p65	3543354	0
p484	p40	13971517	0
p490	p384	12245369	0
p299	p369	1165793	0
p591	p35	9739590	0
p294	p416	11997546	0
p373	p322	9580733	0
p516	p599	252895	0
p13	p250	9664819	0
p392	p165	7423718	0
p567	p455	15984429	0
p417	p40	1639315	0
p236	p423	5677150	0
p516	p384	10033488	0
p3	p285	10740752	0
p500	p212	14017851	0
p206	p43	12716179	0
p264	p431	3968214	0
p396	p166	10084894	0
p88	p146	7899545	0
p126	p144	4242905	0
p303	p337	3965519	0
p10	p62	2269738	0
p114	p146	9369303	0
p105	p386	7177978	0
p99	p355	907317	0
p587	p356	3973982	0
p454	p85	14416902	0
p15	p278	7416986	0
p90	p218	6635745	0
p69	p553	15710672	0
p565	p106	4992975	0
p310	p297	8060731	0
p440	p555	8814744	0
p221	p100	4995544	0
p553	p505	11958700	0
p137	p102	7175507	0
p25	p150	10922755	0
p438	p197	12081731	0
p63	p155	8524065	0
p364	p382	12953268	0
p412	p13	9428738	0
p63	p473	781157	0
p43	p587	12351471	0
p352	p399	3436576	0
p340	p561	7460122	0
p580	p316	9325918	0
p480	p293	6372941	0
p571	p182	11818084	0
p261	p49	13324932	0
p245	p182	13301129	0
p236	p345	13689423	0
p538	p527	10067924	0
p291	p452	2662807	0
p69	p136	13581565	0
p228	p512	14034866	0
p361	p526	10528085	0
p550	p572	14384813	0
p73	p590	12912251	0
p400	p593	14702488	0
p43	p392	12281970	0
p321	p335	14935380	0
p92	p257	15590010	0
p540	p208	13098661	0
p395	p42	8404425	0
p403	p130	4755793	0
p243	p464	11746834	0
p425	p590	8937014	0
p326	p484	3437734	0
p119	p101	4867693	0
p462	p354	12450471	0
p74	p62	389959	0
p111	p42	9246541	0
p457	p339	5309842	0
p385	p97	14144157	0
p206	p417	4855196	0
p34	p450	10641829	0
p419	p391	11486911	0
p274	p353	6358006	0
p2	p401	8053292	0
p137	p189	5552769	0
p6	p252	7702936	0
p212	p340	331804	0
p385	p146	5104721	0
p105	p542	15905948	0
p257	p223	3479959	0
p62	p582	2943237	0
p25	p34	1085735	0
p303	p197	13268036	0
p327	p537	9737844	0
p491	p551	7409505	0
p533	p95	6819965	0
p190	p383	15488563	0
p433	p476	6880960	0
p93	p197	10612510	0
p532	p250	9640397	0
p24	p502	4840883	0
p45	p166	10993137	0
p255	p509	14807549	0
p480	p271	236837	0
p515	p536	10064120	0
p139	p406	110286	0
p489	p571	8900149	0
p26	p51	15688032	0
p565	p311	15690074	0
p248	p1	10563093	0
p47	p501	15516564	0
p127	p556	9580016	0
p405	p540	7958452	0
p563	p95	5624314	0
p275	p495	310090	0
p78	p494	13130690	0
p3	p432	7129767	0
p427	p563	532286	0
p582	p379	11616673	0
p454	p196	8257466	0
p530	p466	1829968	0
p567	p205	5687982	0
p501	p573	4266538	0
p19	p86	12041254	0
p178	p543	7253484	0
p328	p381	7995499	0
p77	p4	90344	0
p446	p212	1633404	0
p101	p234	8101859	0
p511	p379	11361685	0
p349	p71	11281750	0
p358	p441	4508408	0
p596	p113	2992506	0
p25	p101	15557317	0
p105	p207	10586717	0
p480	p227	4174423	0
p444	p512	1325043	0
p351	p227	15481090	0
p419	p405	8250726	0
p238	p510	3306577	0
p439	p536	5162584	0
p76	p478	8101972	0
p511	p263	9896606	0
p570	p524	7831934	0
p0	p201	1513404	0
p254	p238	2577500	0
p316	p345	92401	0
p123	p472	13203126	0
p191	p593	7955372	0
p112	p584	12368871	0
p51	p571	11417680	0
p198	p17	12513440	0
p134	p473	13519364	0
p257	p356	5730352	0
p435	p260	6912988	0
p237	p540	7902694	0
p113	p382	8751869	0
p460	p13	4802524	0
p11	p160	5897389	0
p474	p50	10567578	0
p243	p120	989158	0
p275	p281	15307944	0
p562	p120	6195799	0
p439	p591	6256307	0
p93	p17	260784	0
p293	p142	14835433	0
p519	p102	12611390	0
p179	p458	1529019	0
p395	p4	1311052	0
p240	p303	9930066	0
p240	p345	16073102	0
p18	p12	11857977	0
p498	p42	6110100	0
p255	p410	1420406	0
p541	p174	3939262	0
p479	p593	15058198	0
p219	p31	3893956	0
p523	p132	13287864	0
p76	p391	1073443	0
p430	p591	10140912	0
p599	p79	13725	0
p81	p337	15366081	0
p232	p53	8924938	0
p456	p568	9604281	0
p387	p121	2328700	0
p156	p346	10169123	0
p290	p253	3115622	0
p55	p577	5577660	0
p332	p371	12326466	0
p499	p348	2120427	0
p10	p113	73410	0
p166	p269	15485088	0
p370	p356	9161199	0
p409	p81	4165641	0
p490	p308	9403255	0
p187	p31	15308043	0
p415	p182	13108955	0
p355	p312	15253403	0
p59	p53	339831	0
p596	p578	1005517	0
p424	p203	7911728	0
p160	p569	6508342	0
p566	p40	7495211	0
p299	p88	1898130	0
p19	p368	14549448	0
p501	p62	13482140	0
p140	p300	12482633	0
p255	p119	7861050	0
p558	p405	14200865	0
p360	p250	12641513	0
p354	p420	4842294	0
p342	p175	14982412	0
p426	p416	14580260	0
p544	p4	10593702	0
p352	p433	10224019	0
p343	p104	11897633	0
p210	p526	3353469	0
p374	p391	11438440	0
p1	p384	15850658	0
p29	p85	15643339	0
p554	p147	999330	0
p508	p416	13092333	0
p581	p45	12689478	0
p25	p342	7944521	0
p521	p238	6810038	0
p259	p406	7003179	0
p299	p500	5155167	0
p576	p495	5733175	0
p516	p139	9453026	0
p339	p470	1948242	0
p222	p573	2685207	0
p382	p407	16027267	0
p179	p310	5414957	0
p539	p253	1721663	0
p69	p276	8161239	0
p475	p537	3402102	0
p538	p94	9536247	0
p193	p203	3741823	0
p256	p31	9471523	0
p285	p479	11897257	0
p194	p586	4101638	0
p348	p73	14730168	0
p28	p334	3927811	0
p266	p115	13789463	0
p157	p40	9774759	0
p37	p197	1824661	0
p433	p447	11086703	0
p556	p420	5304328	0
p188	p572	5620960	0
p430	p378	7230957	0
p577	p256	6460170	0
p129	p234	13793858	0
p571	p371	14076073	0
p233	p73	9543770	0
p413	p432	7716670	0
p212	p94	2080658	0
p492	p505	8494177	0
p417	p443	15370331	0
p447	p309	11919635	0
p126	p285	6085780	0
p517	p498	13145660	0
p224	p58	2612498	0
p515	p370	4590831	0
p250	p263	411564	0
p284	p235	15172822	0
p528	p177	8771254	0
p436	p300	3883249	0
p269	p35	13247613	0
p212	p373	6737880	0
p533	p569	10634740	0
p574	p217	4075879	0
p326	p124	9234153	0
p305	p269	1516195	0
p44	p87	13895403	0
p432	p300	9845698	0
p168	p372	9501099	0
p530	p417	11601460	0
p390	p250	5930218	0
p446	p150	12000849	0
p213	p239	7465904	0
p501	p296	14723466	0
p550	p562	13574231	0
p152	p234	1099379	0
p480	p370	5723014	0
p33	p494	5288697	0
p419	p95	8164274	0
p337	p378	9560201	0
p285	p534	3236615	0
p178	p310	6070549	0
p514	p519	3531421	0
p560	p281	7119001	0
p338	p414	8177977	0
p521	p592	10972575	0
p173	p97	15607031	0
p486	p519	9029504	0
p476	p467	8512734	0
p432	p116	8308536	0
p596	p414	10272238	0
p274	p449	8124255	0
p524	p245	322450	0
p125	p223	1385387	0
p322	p40	6932786	0
p160	p6	7224638	0
p439	p321	5621251	0
p248	p494	10384560	0
p112	p557	4379803	0
p550	p250	3403315	0
p166	p22	9902175	0
p184	p388	15375927	0
p301	p414	11007340	0
p111	p224	7783495	0
p427	p525	13308511	0
p447	p562	2512398	0
p362	p578	3768637	0
p1	p6	9476915	0
p93	p410	3792556	0
p99	p340	7886220	0
p72	p598	11849245	0
p286	p420	9884183	0
p178	p363	14031702	0
p570	p188	7418509	0
p242	p344	2622402	0
p553	p549	3207489	0
p181	p97	12834256	0
p39	p137	3293016	0
p180	p85	362134	0
p243	p504	12782324	0
p488	p557	3953830	0
p86	p78	8579285	0
p467	p451	9434626	0
p118	p572	3036240	0
p570	p95	3794105	0
p207	p454	3497496	0
p250	p244	1259641	0
p265	p563	12728066	0
p311	p345	5595380	0
p228	p312	6732108	0
p387	p122	14386718	0
p88	p122	8824270	0
p68	p518	6925060	0
p81	p506	6788080	0
p230	p497	7825680	0
p450	p234	8895637	0
p556	p388	13908584	0
p101	p537	7728038	0
p92	p138	7882169	0
p526	p52	12723797	0
p438	p586	7627940	0
p312	p146	14380797	0
p256	p142	4981192	0
p178	p470	8063991	0
p492	p568	15829341	0
p537	p22	9127872	0
p27	p72	13829837	0
p580	p354	357618	0
p517	p115	7774739	0
p444	p567	64983	0
p142	p534	12737574	0
p26	p173	11428302	0
p68	p324	12352651	0
p480	p60	13703615	0
p489	p0	5993584	0
p248	p296	8403785	0
p427	p202	14845265	0
p541	p415	13781464	0
p441	p526	1552953	0
p253	p164	6042935	0
p414	p66	9954163	0
p45	p565	10358302	0
p461	p180	15129048	0
p460	p562	6193374	0
p113	p232	7986027	0
p27	p268	4194209	0
p474	p526	4735572	0
p2	p118	13538548	0
p363	p6	14793958	0
p267	p274	14804402	0
p408	p371	3547895	0
p558	p556	3854932	0
p288	p146	3911628	0
p24	p528	5417218	0
p141	p275	5354854	0
p274	p317	15881429	0
p483	p322	3785057	0
p445	p398	15099081	0
p274	p391	10845261	0
p426	p447	12335031	0
p372	p100	2518713	0
p299	p301	6537063	0
p512	p116	11129205	0
p482	p181	6704053	0
p197	p234	10954463	0
p456	p70	10915692	0
p539	p464	8908157	0
p228	p323	14614946	0
p190	p160	14495852	0
p369	p331	14969782	0
p403	p454	15084102	0
p480	p195	3344005	0
p121	p393	13452563	0
p534	p234	6733153	0
p503	p506	611509	0
p248	p6	11239299	0
p401	p67	2054172	0
p91	p329	1912839	0
p462	p304	14195295	0
p114	p494	6596657	0
p241	p434	10315819	0
p358	p582	9524951	0
p488	p561	12818575	0
p419	p486	3729741	0
p329	p146	14455360	0
p373	p335	2315281	0
p99	p5	13318184	0
p105	p509	5968028	0
p304	p390	5555732	0
p124	p366	5273217	0
p505	p227	6852082	0
p439	p511	7884721	0
p258	p442	13102870	0
p76	p346	9152585	0
p213	p396	11841438	0
p381	p313	253116	0
p532	p108	8395495	0
p490	p241	7559324	0
p457	p401	516711	0
p210	p532	10007782	0
p293	p356	3025636	0
p61	p504	5179671	0
p491	p202	8263844	0
p518	p263	9144879	0
p575	p147	14472545	0
p267	p100	6847970	0
p205	p145	1506058	0
p336	p451	14900082	0
p455	p328	3370495	0
p352	p503	11800340	0
p528	p145	10960184	0
p342	p153	2015522	0
p179	p227	4276792	0
p316	p303	4844817	0
p18	p264	7821782	0
p80	p51	4495534	0
p136	p86	846170	0
p499	p202	7246405	0
p233	p257	8917272	0
p531	p520	8354284	0
p69	p97	12252885	0
p299	p152	13928288	0
p98	p244	13675900	0
p163	p541	8113940	0
p439	p597	12058453	0
p584	p270	9584049	0
p23	p252	8270581	0
p534	p345	14708464	0
p196	p79	13537678	0
p192	p472	16058855	0
p338	p561	2047568	0
p553	p177	3386955	0
p47	p366	3323582	0
p440	p472	7058415	0
p394	p159	3773799	0
p96	p270	12410867	0
p19	p573	1056124	0
p491	p528	2069085	0
p476	p226	4504836	0
p574	p133	2496448	0
p339	p216	9480314	0
p277	p513	8331473	0
p577	p138	3826472	0
p61	p71	10660152	0
p110	p288	13981444	0
p396	p425	12195692	0
p399	p557	3900604	0
p362	p587	1920267	0
p558	p486	4953052	0
p163	p416	10173277	0
p25	p204	5316231	0
p210	p290	9254898	0
p589	p190	2183213	0
p284	p334	8191443	0
p163	p418	10939114	0
p521	p85	11592532	0
p276	p48	15652149	0
p10	p68	6896423	0
p509	p108	457369	0
p363	p366	660801	0
p401	p86	1484357	0
p148	p273	6757191	0
p310	p251	808232	0
p462	p3	15040230	0
p376	p296	497901	0
p583	p270	13426197	0
p41	p120	7098274	0
p350	p468	7247994	0
p3	p217	1841503	0
p113	p377	15044561	0
p456	p239	10694247	0
p172	p370	12939214	0
p211	p228	14307784	0
p431	p171	12212284	0
p368	p422	4024790	0
p559	p526	14843512	0
p503	p302	7748085	0
p403	p282	1511089	0
p590	p245	11680862	0
p126	p477	6697579	0
p573	p40	10185054	0
p267	p158	7344467	0
p124	p337	14372588	0
p126	p137	14759398	0
p55	p45	2339010	0
p461	p524	1546560	0
p368	p234	3923639	0
p578	p234	14695203	0
p433	p529	8941706	0
p12	p281	4185254	0
