waypoint1	waypoint2	distance_m	duration_s
p57	p42	9246808	0
p47	p31	11780426	0
p50	p40	10822730	0
p45	p48	7793585	0
p51	p48	5076264	0
p8	p4	2114720	0
p54	p46	4990356	0
p45	p22	7337095	0
p10	p30	539723	0
p58	p6	863993	0
p18	p22	9008649	0
p63	p41	5700276	0
p63	p62	12498070	0
p33	p52	5198475	0
p33	p51	15085036	0
p69	p37	14096610	0
p47	p38	14811598	0
p47	p9	7808642	0
p38	p36	949965	0
p30	p4	11957986	0
p2	p51	2931303	0
p38	p56	3823685	0
p68	p44	364768	0
p9	p21	8903499	0
p43	p17	11349940	0
p19	p33	6121107	0
p47	p58	8403210	0
p47	p4	5498416	0
p50	p4	13037622	0
p21	p6	15569452	0
p32	p20	15361057	0
p14	p22	1376137	0
p25	p54	5762435	0
p61	p60	11974108	0
p47	p60	255375	0
p38	p34	8102353	0
p60	p22	9577948	0
p43	p51	1011234	0
p6	p59	15419276	0
p69	p52	13170990	0
p13	p66	14388131	0
p60	p43	7249040	0
p30	p63	6458489	0
p39	p28	12641446	0
p45	p53	11064599	0
p25	p13	12230593	0
p50	p35	4285533	0
p68	p20	5326525	0
p34	p66	11546098	0
p69	p56	14134066	0
p0	p56	14998030	0
p31	p59	1831202	0
p10	p1	5545491	0
p47	p69	5914769	0
p50	p28	1484363	0
p2	p0	9250458	0
p61	p14	9343905	0
p69	p22	11693327	0
p63	p35	2782382	0
p63	p50	7165273	0
p27	p37	12212925	0
p30	p64	642468	0
p10	p61	10167339	0
p30	p59	9872210	0
p18	p41	2985113	0
p9	p40	15283597	0
p18	p7	6452474	0
p47	p64	7978759	0
p11	p14	14611506	0
p12	p42	6409488	0
p12	p63	14356252	0
p56	p40	10603921	0
p60	p37	8572863	0
p51	p64	11271689	0
p12	p40	2918090	0
p18	p53	13368638	0
p8	p64	8192767	0
p10	p11	7869018	0
