waypoint1	waypoint2	distance_m	duration_s
p46	p30	7107128	0
p76	p20	7558770	0
p89	p59	15401159	0
p10	p31	3283679	0
p56	p62	9698733	0
p69	p77	5316407	0
p30	p13	14682413	0
p1	p7	7920469	0
p72	p50	14123514	0
p30	p20	4184508	0
p25	p67	15074516	0
p37	p67	806335	0
p80	p84	14347671	0
p26	p37	7267574	0
p30	p45	9871551	0
p58	p43	7809043	0
p63	p84	12373315	0
p18	p49	12993754	0
p69	p76	10819056	0
p33	p37	4444782	0
p89	p5	5695918	0
p27	p57	6906637	0
p81	p4	13368085	0
p69	p51	15132096	0
p75	p86	8554110	0
p72	p17	518172	0
p76	p75	1706551	0
p31	p75	3899679	0
p77	p13	7686122	0
p60	p34	2271472	0
p46	p68	5432522	0
p8	p29	15727511	0
p2	p40	14709839	0
p38	p13	14324528	0
p61	p80	10264360	0
p18	p26	8046247	0
p24	p35	1433661	0
p56	p85	2073774	0
p75	p5	6214442	0
p24	p87	280568	0
p31	p7	13703212	0
p46	p8	630597	0
p65	p84	7515064	0
p21	p73	12703293	0
p11	p9	3959849	0
p45	p70	15018647	0
p25	p57	4544614	0
p1	p36	13373791	0
p0	p23	1533907	0
p4	p17	4913815	0
p33	p42	16032126	0
p61	p86	8507643	0
p61	p69	2628285	0
p88	p26	15166506	0
p64	p40	9633764	0
p76	p5	7629087	0
p88	p43	10751482	0
p30	p21	3829205	0
p61	p22	11041597	0
p74	p44	14258246	0
p18	p87	10993859	0
p71	p66	15039488	0
p26	p65	5184857	0
p12	p62	1219805	0
p27	p73	1366466	0
p46	p89	11113025	0
p4	p71	2162458	0
p46	p16	3056476	0
p60	p28	7522766	0
p15	p41	14889401	0
p82	p64	6838091	0
p47	p20	7743710	0
p51	p66	12970944	0
p65	p70	670130	0
p82	p23	695987	0
p0	p85	411853	0
p83	p72	10421364	0
p42	p70	8850804	0
p31	p62	15861445	0
p31	p41	1348984	0
p11	p88	13526932	0
p60	p56	11667045	0
p3	p7	8515385	0
p60	p41	14460774	0
p33	p43	4340836	0
p37	p48	8486977	0
p86	p22	15148556	0
p42	p34	8794053	0
p89	p23	2911333	0
p53	p35	11582763	0
p51	p40	8306869	0
p68	p59	10472632	0
p45	p6	1567736	0
p50	p28	6401312	0
p83	p43	7429689	0
p63	p9	10462643	0
p25	p30	7614572	0
p1	p26	3259798	0
p57	p67	11032907	0
p63	p58	3738786	0
p60	p78	12906627	0
p62	p37	10772672	0
p42	p73	7958523	0
p33	p63	13507932	0
p69	p67	6998460	0
p56	p72	6137300	0
p10	p7	2186181	0
p80	p9	14108738	0
p85	p17	14351017	0
p62	p86	14077955	0
p64	p67	15082075	0
p83	p65	2371371	0
p8	p50	3973733	0
p33	p0	3203882	0
p69	p14	3278295	0
p1	p42	14941971	0
p24	p23	6614205	0
p34	p23	3727930	0
p13	p64	3930997	0
p64	p70	1300649	0
p86	p53	12108283	0
p62	p5	7505614	0
p65	p23	10924433	0
p67	p34	1673891	0
p10	p69	6506270	0
p13	p23	7969884	0
p62	p59	8169941	0
p36	p59	3000073	0
p10	p70	7743107	0
p74	p52	1621521	0
p19	p65	5892374	0
p24	p17	4721704	0
p10	p18	2376038	0
p31	p6	7831570	0
p45	p65	14526994	0
p8	p40	10655515	0
p81	p85	9532831	0
p68	p52	3001873	0
p61	p84	13119554	0
p18	p52	9079217	0
p33	p7	5415054	0
p19	p14	14005005	0
p39	p42	8560359	0
p19	p52	14968715	0
p47	p43	1284465	0
p23	p17	15485250	0
p18	p14	14229813	0
p30	p81	14462036	0
p81	p79	33647	0
p88	p6	10006368	0
p38	p62	9765279	0
p80	p65	7223700	0
p47	p30	6758738	0
p10	p19	13682674	0
p19	p56	1129255	0
p60	p21	9263596	0
p69	p27	3055298	0
p68	p42	4031211	0
p20	p78	15596972	0
p1	p66	12316054	0
p30	p1	13081494	0
p45	p63	14568533	0
p6	p37	2018369	0
p55	p16	5859687	0
p32	p83	620895	0
p89	p17	9480401	0
p33	p89	4687854	0
p88	p17	7549866	0
p89	p75	8304772	0
p36	p34	14145190	0
p88	p1	12405382	0
p83	p24	4671071	0
p38	p29	3434449	0
p18	p19	8813647	0
p30	p40	9355367	0
p73	p71	6595249	0
p55	p12	8649157	0
p55	p21	3626054	0
p87	p79	12003022	0
p8	p38	14795720	0
p30	p17	7927809	0
p15	p40	12699499	0
p13	p29	10301235	0
p31	p17	7676231	0
p12	p57	11655565	0
p68	p1	3045964	0
p51	p4	7791666	0
p78	p48	15279683	0
p70	p16	7452541	0
p7	p16	8235601	0
p69	p29	11260679	0
p61	p15	6085555	0
p14	p78	6876302	0
p58	p21	3718258	0
p28	p40	2886552	0
p63	p78	10146460	0
p76	p15	736327	0
p8	p1	7101712	0
p60	p40	4111322	0
p57	p53	10556636	0
p33	p67	15488076	0
p73	p17	1747095	0
p24	p45	6306484	0
p49	p84	3433673	0
p54	p23	15940427	0
p62	p52	6358827	0
p0	p66	1329422	0
p81	p31	9818022	0
p50	p85	8864251	0
p18	p62	14404994	0
p80	p78	15653859	0
p0	p17	8490237	0
p8	p43	7107922	0
p1	p17	13037576	0
p6	p70	762172	0
p72	p64	1334218	0
p7	p37	3443585	0
p56	p5	7270153	0
p10	p5	6545489	0
p3	p20	3536578	0
p83	p27	5428921	0
p82	p51	670571	0
p15	p85	9794639	0
p34	p4	10694466	0
p0	p7	5879820	0
p47	p84	4099440	0
p57	p86	10502271	0
p15	p5	5961624	0
p43	p4	896545	0
p82	p43	9456295	0
p47	p71	5913344	0
p56	p26	15215284	0
p58	p86	12271308	0
p27	p87	14569431	0
p82	p45	2724862	0
p25	p28	14009330	0
p25	p88	15273663	0
p83	p68	9873716	0
p27	p15	13655030	0
p68	p81	568762	0
p33	p9	3507168	0
p57	p31	205988	0
p11	p24	1468703	0
p20	p48	13577402	0
p73	p41	216650	0
p10	p64	5020674	0
p18	p17	4211880	0
p24	p40	5031939	0
p1	p35	6082937	0
p68	p50	14633149	0
p26	p20	3662316	0
p32	p70	90206	0
p89	p62	12268599	0
p6	p71	14305487	0
p47	p16	11328879	0
p82	p49	12352624	0
p73	p66	13699341	0
p45	p16	11362582	0
p8	p27	9205856	0
p15	p78	5744581	0
p80	p51	4667242	0
p30	p41	9292887	0
p60	p6	16067872	0
p47	p12	2772595	0
p28	p4	13246204	0
p77	p75	12107291	0
p69	p59	6214628	0
p49	p41	1008128	0
p39	p67	10092718	0
p24	p7	13060551	0
p49	p66	12530153	0
p75	p15	8400242	0
p1	p85	13936263	0
p11	p57	9860221	0
p2	p79	1484800	0
p61	p59	3208760	0
p10	p3	916076	0
p30	p26	12870004	0
p25	p56	9808500	0
p25	p1	6526853	0
p31	p67	312399	0
p39	p14	5449846	0
p75	p28	9176872	0
p3	p4	5235288	0
p68	p8	11142858	0
p54	p40	11118167	0
p81	p35	985302	0
p78	p40	3695799	0
p82	p40	4160969	0
p77	p57	6975374	0
p55	p28	11213282	0
p69	p28	2262582	0
p54	p38	13282481	0
p69	p44	13839063	0
p86	p49	16069937	0
p12	p78	3895915	0
p83	p75	9442980	0
p74	p50	2383989	0
p31	p85	8822515	0
p83	p4	11852498	0
p37	p34	670116	0
p7	p78	14193428	0
p7	p85	6418928	0
p38	p48	8713570	0
p9	p35	11522853	0
p11	p87	14860938	0
p65	p49	1893346	0
p54	p84	10144971	0
p61	p64	3776876	0
p60	p86	4990867	0
p19	p26	12103333	0
p16	p79	12534398	0
p58	p67	10911875	0
p81	p71	8620225	0
p3	p75	5083873	0
p11	p0	12556640	0
p4	p48	14700836	0
p1	p20	8324171	0
p14	p79	14161424	0
p55	p78	3038310	0
p18	p71	10710672	0
p27	p34	13409743	0
p46	p13	10313072	0
p19	p34	11849059	0
p76	p19	14598051	0
p32	p38	5333221	0
p47	p29	9527178	0
p49	p17	4293294	0
p56	p81	4612913	0
p51	p79	9610851	0
p42	p86	3707891	0
p62	p75	3987096	0
p19	p30	11464287	0
p77	p14	8364527	0
p52	p34	14471046	0
p10	p17	26826	0
p3	p57	8411708	0
p52	p71	7838911	0
p19	p84	672543	0
p14	p71	5651969	0
p18	p79	8515724	0
p68	p43	10452352	0
p39	p20	12717622	0
p39	p87	10480308	0
p76	p1	16011004	0
p2	p23	3147946	0
p19	p89	11402035	0
p33	p59	9831886	0
p65	p5	10230399	0
p47	p77	884538	0
p75	p23	2052773	0
p18	p16	485666	0
p13	p53	1705592	0
p81	p7	12779397	0
p65	p66	2535002	0
p64	p66	12908954	0
p19	p38	11546855	0
p74	p13	8960096	0
p63	p20	11859325	0
p11	p33	11927435	0
p56	p17	3277575	0
p57	p17	10588388	0
p57	p85	6306454	0
p46	p65	6644050	0
p46	p87	12009426	0
p25	p4	1961196	0
p37	p4	7947065	0
p75	p72	12027540	0
p85	p48	14341687	0
p80	p43	10881835	0
p32	p39	6071910	0
p26	p67	1965952	0
p11	p89	789548	0
p29	p78	14402661	0
p56	p88	5387864	0
p62	p15	6473262	0
p56	p28	6587547	0
p54	p52	12892778	0
p54	p14	10678032	0
p12	p88	2488323	0
p70	p41	10854739	0
p42	p67	2483004	0
p21	p85	12218142	0
p0	p86	13829151	0
p63	p36	1763660	0
p23	p84	6598339	0
p11	p82	2513423	0
p54	p49	10270207	0
p11	p73	13377242	0
p69	p46	2140454	0
p45	p52	15216370	0
p27	p14	13316592	0
p1	p58	1023334	0
p81	p57	12203112	0
p32	p62	14617816	0
p24	p52	6591290	0
p88	p70	15764164	0
p46	p63	4557550	0
p51	p48	11565330	0
p21	p7	12002182	0
p2	p29	11805912	0
p12	p39	7765352	0
p83	p62	9133105	0
p76	p85	12009992	0
p24	p66	1989321	0
p81	p1	13044929	0
p70	p17	12266561	0
p31	p37	8195169	0
p80	p39	8626954	0
p68	p74	11783973	0
p3	p89	15285951	0
p39	p49	7107156	0
p31	p86	200024	0
p33	p85	326681	0
p15	p86	12911668	0
p77	p59	5513808	0
p29	p4	2245056	0
p47	p44	2133069	0
p3	p30	11906183	0
p8	p70	9245235	0
p12	p1	3451533	0
p88	p86	15217588	0
p65	p37	4967201	0
p23	p22	10799471	0
p3	p40	1601522	0
p8	p59	12106733	0
p69	p31	2011016	0
p81	p88	15716227	0
p39	p36	6299102	0
p36	p40	4695197	0
p2	p4	15677475	0
p74	p14	9518583	0
p67	p79	5375952	0
p21	p71	899571	0
p64	p84	580788	0
p15	p49	1283640	0
p25	p20	11231335	0
p19	p5	2499502	0
p56	p70	5859905	0
p47	p83	7033067	0
p54	p57	4978580	0
p62	p23	7808959	0
p18	p56	816003	0
p76	p21	8649303	0
p24	p0	1220229	0
p19	p1	7063785	0
p61	p70	6787180	0
p68	p35	6224453	0
p31	p39	10713583	0
p47	p76	12209493	0
p76	p63	2097411	0
p30	p65	14702610	0
p51	p73	6327974	0
p74	p79	11414248	0
p13	p48	3145278	0
p69	p73	12523673	0
p13	p67	4633000	0
p69	p79	946469	0
p65	p34	14511853	0
p11	p41	9503693	0
p88	p62	14034685	0
p8	p35	5890356	0
p24	p44	14506273	0
p47	p74	4596525	0
p58	p71	11297185	0
p56	p14	1169667	0
p43	p40	4454534	0
p78	p84	13901552	0
p14	p41	12960666	0
p75	p70	5233372	0
p44	p13	7592950	0
p50	p7	5966906	0
p77	p27	13432830	0
p58	p84	15502968	0
p26	p52	4128893	0
p46	p56	14852770	0
p82	p72	13967704	0
p25	p89	6238974	0
p35	p17	6216284	0
p76	p79	15717524	0
p68	p9	15596776	0
p37	p85	427397	0
p19	p42	13312572	0
p81	p20	10574720	0
p48	p5	3697171	0
p27	p5	3176689	0
p86	p23	10863766	0
p68	p65	5370699	0
p38	p45	14919412	0
p61	p85	11324425	0
p61	p24	1424427	0
p57	p28	12669832	0
p36	p17	13006273	0
p12	p27	7132523	0
p12	p48	3014641	0
p76	p46	12121825	0
p74	p85	6204220	0
p83	p15	7116346	0
p51	p49	7742725	0
p73	p86	14027552	0
p38	p84	15470766	0
p0	p35	6471718	0
p8	p14	11344696	0
p44	p43	5080960	0
p0	p67	6372994	0
p44	p75	7737449	0
p20	p5	7126686	0
p24	p75	5218144	0
p73	p4	10226323	0
p63	p67	8855025	0
p47	p56	6845609	0
p60	p59	8843246	0
p4	p22	5464100	0
p36	p4	9045418	0
p54	p36	11257714	0
p88	p79	4544776	0
p32	p71	15052864	0
p8	p67	5256855	0
p60	p29	6853924	0
p13	p28	13316509	0
p36	p35	10237426	0
p28	p59	2408132	0
p65	p28	4456103	0
p12	p87	15522215	0
p43	p28	10607356	0
p29	p23	4374457	0
p82	p70	12820841	0
p78	p34	2513815	0
p88	p71	1172130	0
p88	p39	1378713	0
p29	p64	15710427	0
p19	p50	14332591	0
p74	p51	9682082	0
p57	p14	14275860	0
p25	p29	10695990	0
p25	p0	11898800	0
p12	p73	4977523	0
p86	p71	7306193	0
p13	p20	12196580	0
p19	p16	4543204	0
p54	p19	2315185	0
p2	p49	15739420	0
p80	p79	852216	0
p43	p41	6218807	0
p88	p9	6508450	0
p75	p49	14870891	0
p32	p16	4010650	0
p0	p44	16045502	0
p19	p12	8070710	0
p12	p34	15911726	0
p60	p68	12366251	0
p81	p14	179843	0
p58	p34	12792860	0
p57	p78	147426	0
p24	p85	14500994	0
p83	p52	4690809	0
p83	p14	12811171	0
p72	p85	15827848	0
p82	p79	14447981	0
p80	p44	4162166	0
p83	p79	4082417	0
p89	p31	8830865	0
p58	p78	1116605	0
p11	p52	3508019	0
p88	p75	15915119	0
p32	p75	3274768	0
p18	p34	5076359	0
p10	p40	5279904	0
p26	p22	9086282	0
p82	p6	12082664	0
p69	p87	11802051	0
p58	p66	10275587	0
p61	p35	302681	0
p55	p48	15960138	0
p11	p56	3584289	0
p75	p17	10528841	0
p56	p57	7322652	0
p76	p74	6381761	0
p18	p54	5226499	0
p37	p73	15860753	0
p43	p7	7296774	0
p64	p23	2881941	0
p82	p37	11025632	0
p28	p48	6795661	0
p48	p40	1541840	0
p69	p85	5222778	0
p63	p65	2853519	0
p6	p49	14161509	0
p24	p67	531958	0
p73	p52	6650523	0
p46	p57	4225187	0
p62	p35	3077992	0
p4	p5	10605893	0
p81	p84	8707322	0
p2	p43	15877317	0
p69	p81	13745897	0
p87	p35	1262807	0
p1	p9	1761125	0
p42	p35	11284917	0
p46	p64	10734061	0
p16	p5	11139975	0
p11	p66	1120791	0
p81	p75	2639620	0
p24	p81	14743630	0
p2	p50	8032910	0
p59	p5	12401166	0
p13	p5	3074595	0
p88	p51	15205897	0
p85	p67	5883656	0
p32	p24	495643	0
p18	p47	6970379	0
p65	p73	4601216	0
p55	p50	9429863	0
p25	p24	9007766	0
p3	p56	2109245	0
p68	p40	15746645	0
p29	p37	14309338	0
p51	p59	1454146	0
p65	p51	4127998	0
p49	p22	9237394	0
p32	p84	9678436	0
p62	p64	11547942	0
p82	p4	2225270	0
p0	p52	13541382	0
p27	p59	12645060	0
p3	p46	12097049	0
p36	p64	7091868	0
p62	p70	3136972	0
p38	p66	1366053	0
p8	p41	421274	0
p14	p5	3970357	0
p50	p20	7548214	0
p76	p44	12931849	0
p87	p41	10687382	0
p64	p78	5316264	0
p76	p59	5580439	0
p77	p7	4677580	0
p74	p53	10595472	0
p61	p29	9318433	0
p65	p40	15492464	0
p88	p22	11114705	0
p87	p6	14201435	0
p27	p40	7975883	0
p69	p38	3542451	0
p44	p16	13229843	0
p25	p33	10960275	0
p61	p9	8822947	0
p45	p37	9999157	0
p53	p48	10891859	0
p56	p65	8214615	0
p31	p22	13646188	0
p25	p75	6401921	0
p83	p41	5338434	0
p1	p51	2785903	0
p39	p62	14943317	0
p58	p35	4850038	0
p2	p86	4816198	0
p44	p42	2605277	0
p8	p53	15275890	0
p0	p6	14454207	0
p45	p31	10148879	0
p11	p17	15930891	0
p65	p59	12509751	0
p28	p73	1816808	0
p83	p53	12758475	0
p60	p38	14141864	0
p1	p79	9934508	0
p13	p7	15641978	0
p57	p62	10423755	0
p80	p4	710437	0
p86	p84	615877	0
p69	p72	3652141	0
p81	p62	10250962	0
p9	p59	3205124	0
p33	p41	11767649	0
p61	p34	15882181	0
p19	p28	4189287	0
p76	p7	11127239	0
p19	p66	7123613	0
p14	p53	15910031	0
p69	p68	7408212	0
p82	p26	5584109	0
p51	p41	13883399	0
p32	p53	4799466	0
p34	p40	4760074	0
p50	p17	11188424	0
p47	p37	152903	0
p19	p62	5859551	0
p55	p64	14105608	0
p11	p71	9085142	0
p53	p17	11543397	0
p44	p1	14370146	0
p57	p70	6839184	0
p39	p79	5406196	0
p10	p59	11267869	0
p88	p64	4226117	0
p87	p43	7224198	0
p47	p78	15575880	0
p42	p17	11414858	0
p19	p20	14838208	0
p18	p15	592603	0
p88	p28	8214364	0
p54	p13	7956346	0
p46	p77	15556953	0
p26	p50	2836691	0
p30	p31	11792458	0
p21	p20	1436650	0
p30	p52	15551578	0
p14	p59	14056558	0
p3	p9	12163668	0
p38	p41	9579868	0
p77	p6	9985785	0
p32	p88	15455379	0
p43	p20	13040389	0
p11	p79	2642266	0
p69	p41	811965	0
p89	p87	7787923	0
p0	p41	11770578	0
p19	p36	8980065	0
p74	p37	10642648	0
p83	p19	387737	0
p47	p5	4695333	0
p83	p6	4902798	0
p25	p7	7246075	0
p18	p8	1423955	0
p2	p31	7600987	0
p2	p54	2385498	0
p83	p86	10857865	0
p54	p79	6792385	0
p60	p7	10294677	0
p43	p66	11178878	0
p32	p19	4463171	0
p25	p70	2266573	0
p37	p70	10845501	0
p31	p23	8863560	0
p26	p4	15643320	0
p15	p79	9819558	0
p25	p38	9251340	0
p24	p6	10695978	0
p55	p38	11883910	0
p80	p36	5775131	0
p63	p43	13245239	0
p60	p63	13460453	0
p30	p34	10622632	0
p14	p35	11625790	0
p57	p9	10170476	0
p38	p72	13468914	0
p1	p65	577223	0
p47	p51	2673512	0
p50	p79	2292292	0
p75	p43	8107821	0
p44	p39	15249513	0
p11	p7	9977743	0
p14	p64	9634756	0
p65	p41	7299923	0
p31	p66	39825	0
p72	p7	3984684	0
p8	p87	2070094	0
p46	p26	3682751	0
p13	p17	5841697	0
p55	p29	1007305	0
p65	p17	7005016	0
p55	p58	11397819	0
p12	p51	5796535	0
p12	p74	2263851	0
p76	p45	11500961	0
p56	p31	78028	0
p46	p53	11882989	0
p44	p26	5679231	0
p12	p53	6279682	0
p81	p34	15467777	0
p68	p87	6513889	0
p63	p57	2573965	0
p83	p48	9806517	0
p74	p80	4457957	0
p6	p23	15036688	0
p47	p75	14370610	0
p46	p31	2078658	0
p31	p21	10663642	0
p61	p7	8839610	0
p76	p26	6045419	0
p74	p7	6126898	0
p64	p16	292406	0
p76	p48	10147797	0
p83	p36	9882829	0
p25	p64	7120475	0
p61	p63	6498642	0
p46	p88	9196062	0
p59	p71	12421881	0
p43	p36	15713562	0
p83	p20	15373946	0
p14	p16	12943318	0
p52	p4	1522191	0
p76	p70	13223695	0
p8	p21	12370271	0
p65	p86	5232513	0
p32	p6	10201046	0
p87	p50	3636437	0
p32	p33	6849155	0
p11	p37	6951220	0
p89	p88	9022188	0
p10	p44	10105461	0
p59	p86	4503162	0
p88	p85	4992520	0
p77	p15	9643585	0
p12	p9	5417924	0
p2	p70	14914040	0
p24	p14	1208842	0
p1	p4	11632784	0
p20	p35	2064104	0
p36	p73	5440406	0
p82	p81	12209039	0
p68	p27	8439644	0
p0	p34	7094490	0
p57	p65	6740821	0
p69	p42	7504986	0
p71	p40	2679909	0
p61	p82	15428175	0
p2	p21	10734479	0
p18	p46	12359081	0
p72	p53	10009476	0
p55	p41	7700383	0
p69	p63	15986686	0
p59	p49	14865215	0
p55	p5	2514114	0
p84	p40	8246431	0
p64	p22	15889022	0
p33	p57	12171843	0
p24	p46	13430540	0
p39	p4	10535477	0
p31	p5	12441830	0
p3	p14	5885748	0
p32	p29	10333496	0
p55	p1	9807940	0
p19	p7	2042444	0
p52	p5	7364351	0
p3	p16	12171216	0
p48	p35	684644	0
p45	p72	13996456	0
p57	p22	2582676	0
p68	p70	11337005	0
p76	p13	11579274	0
p42	p4	15430041	0
p38	p85	7846354	0
p3	p19	9424416	0
p14	p28	84026	0
p28	p52	6241051	0
p77	p16	894488	0
p89	p65	15356156	0
p67	p84	712505	0
p82	p27	3207712	0
p64	p79	9900162	0
p21	p34	3323476	0
p2	p25	11986000	0
p12	p66	4425069	0
p74	p21	15081135	0
p44	p53	12568075	0
p69	p7	12343614	0
p68	p34	2164660	0
p9	p62	7119403	0
p12	p43	1840022	0
p60	p12	12270376	0
p55	p73	14800238	0
p82	p78	12590889	0
p60	p82	13334965	0
p69	p3	15646508	0
p55	p31	14745444	0
p1	p87	14113018	0
p24	p59	8566493	0
p81	p22	7077905	0
p33	p84	1619433	0
p87	p48	8890334	0
p82	p88	5471843	0
p68	p79	11872707	0
p89	p52	14012002	0
p54	p53	5164608	0
p69	p84	1698345	0
p63	p16	12438124	0
p70	p22	10868027	0
p33	p17	3071367	0
p29	p22	8401153	0
p26	p39	7265264	0
p55	p88	4225854	0
p16	p40	4764564	0
p83	p13	348962	0
p8	p58	9726688	0
p7	p67	7059342	0
p19	p49	14426885	0
p38	p71	4554787	0
p37	p41	14086977	0
p19	p40	8094698	0
p21	p22	12424251	0
p25	p47	4471153	0
p28	p85	10107601	0
p60	p15	14430862	0
p32	p30	5288736	0
p59	p52	10687749	0
p42	p40	5201615	0
p57	p64	8282705	0
p15	p28	3702062	0
p18	p11	6119682	0
p46	p81	5473583	0
p2	p64	12321943	0
p33	p71	7304129	0
p15	p64	14161401	0
p83	p59	9391822	0
p72	p66	10189084	0
p87	p65	2267153	0
p9	p41	9965897	0
p10	p6	12756736	0
p12	p5	2809383	0
p89	p57	2826934	0
p10	p39	11542419	0
p68	p39	15419516	0
p56	p53	1584345	0
p34	p71	14734531	0
p32	p8	12649919	0
p2	p57	3346337	0
p46	p52	1417445	0
p9	p6	8019572	0
p46	p5	9699083	0
p84	p53	13140926	0
p82	p16	6392788	0
p78	p70	1069118	0
p89	p79	415339	0
p61	p72	6802734	0
p30	p85	1367174	0
p41	p5	9845	0
p74	p35	230778	0
p37	p22	2234671	0
p25	p22	15880403	0
p77	p34	2567484	0
p51	p34	6854463	0
p27	p39	12795082	0
p3	p12	3591712	0
p10	p74	8139839	0
p46	p55	9462306	0
p62	p84	11326534	0
p56	p51	1988210	0
p11	p44	2983065	0
p39	p17	14019339	0
p70	p84	11731538	0
p0	p59	8167694	0
p85	p23	6213887	0
p77	p48	6008785	0
p26	p64	6930391	0
p13	p85	1029696	0
p62	p22	145456	0
p61	p42	8035135	0
p12	p80	3584453	0
p9	p75	6167576	0
p30	p71	8327404	0
p1	p43	96395	0
p81	p52	4928324	0
p54	p39	7365356	0
p72	p35	12665279	0
p47	p66	5616178	0
p33	p60	16084497	0
p57	p50	11624957	0
p89	p50	15028921	0
p32	p12	7277376	0
p88	p53	14082247	0
p41	p35	2807578	0
p30	p73	3020032	0
p13	p75	902790	0
p47	p53	3435230	0
p45	p62	12240771	0
p26	p71	5755424	0
p59	p48	927404	0
p9	p43	14513075	0
p25	p83	14292497	0
p30	p88	8097225	0
p26	p49	771454	0
p61	p33	14512658	0
p88	p29	9414301	0
p44	p36	11226747	0
p46	p20	14536882	0
p81	p9	14624466	0
p12	p58	10446986	0
p74	p15	7561648	0
p15	p51	6960477	0
p36	p20	9572001	0
p38	p87	15621554	0
p77	p50	52591	0
p39	p70	9750186	0
p46	p71	8637803	0
p31	p28	12270918	0
p55	p44	12998404	0
p6	p5	9635090	0
p8	p89	12865376	0
p9	p52	9817157	0
p82	p31	1246360	0
p15	p70	3674294	0
p10	p26	8534210	0
p77	p73	771074	0
p18	p88	4396346	0
p68	p26	262221	0
p72	p29	1758781	0
p7	p86	13769554	0
p57	p42	3567916	0
p26	p84	9338504	0
p29	p20	6884017	0
p68	p48	3213376	0
p8	p30	10177856	0
p61	p11	15479789	0
p54	p85	8466479	0
p61	p51	14277777	0
p44	p62	9837973	0
p13	p4	7130113	0
p0	p16	6877451	0
p1	p14	7497590	0
p35	p22	5174379	0
p83	p49	781809	0
p68	p30	9924790	0
p32	p27	7014569	0
p11	p85	5705844	0
p69	p21	15821335	0
p8	p9	15253607	0
p62	p58	1061284	0
p47	p65	746417	0
p27	p67	2335405	0
p13	p73	558971	0
p18	p89	13944916	0
p27	p48	8402482	0
p50	p29	9053915	0
p25	p69	8597672	0
p11	p58	1421176	0
p3	p34	51804	0
p55	p13	4298738	0
p55	p77	3783234	0
p74	p41	11136967	0
p77	p5	9348968	0
p35	p5	7757865	0
p30	p66	8921351	0
p7	p53	10842173	0
p10	p65	15576239	0
p72	p6	15911880	0
p32	p68	12198568	0
p25	p42	13722292	0
p9	p15	6553069	0
p88	p80	3707332	0
p89	p43	5637821	0
p47	p50	14099006	0
p1	p49	12325049	0
p36	p5	2057771	0
p65	p14	13673917	0
p43	p84	4335973	0
p21	p42	8876065	0
p45	p14	11269723	0
p11	p63	1642921	0
p54	p63	10119291	0
p45	p75	6819087	0
p11	p53	4341883	0
p43	p22	661198	0
p33	p46	11318709	0
p6	p64	12832746	0
p54	p28	2734540	0
p9	p50	3452490	0
p19	p64	13866214	0
p46	p43	9583585	0
p64	p86	5110587	0
p32	p48	9753746	0
p10	p15	8389988	0
p39	p59	922099	0
p19	p23	2461202	0
p72	p40	15138488	0
p32	p57	8325763	0
p44	p29	3010698	0
p55	p20	11101909	0
p54	p15	7524028	0
p31	p15	12078065	0
p18	p13	6736575	0
p19	p60	11932010	0
p33	p40	2910924	0
p1	p84	14402881	0
p14	p15	14040055	0
p12	p21	11358939	0
p46	p12	7828397	0
p46	p21	1209870	0
p59	p41	11544469	0
p80	p6	7425742	0
p12	p23	13325818	0
p12	p44	1690030	0
p55	p71	13711060	0
p46	p82	7278442	0
p26	p85	4877755	0
p24	p16	8362811	0
p52	p41	12852698	0
p36	p51	14306184	0
p81	p72	14125023	0
p15	p67	7383610	0
p69	p36	5752118	0
p46	p29	10020812	0
p10	p13	10356793	0
p69	p83	7356194	0
p83	p55	9080777	0
p27	p75	4003571	0
p85	p84	15100393	0
p54	p8	6706499	0
p2	p18	9407195	0
p39	p84	9510298	0
p58	p41	15931652	0
p83	p31	10362981	0
p32	p69	1948804	0
p18	p33	732056	0
p64	p17	3420125	0
p54	p55	2615963	0
p19	p85	11294525	0
p41	p40	13401944	0
p76	p71	10635760	0
p59	p79	9171833	0
p82	p42	11833718	0
p39	p34	11754493	0
p87	p59	6366766	0
p2	p88	3179657	0
p88	p40	8269340	0
p69	p17	4609248	0
p60	p65	5180138	0
p38	p7	3166718	0
p38	p44	4873138	0
p12	p79	15137033	0
p51	p22	11673491	0
p19	p81	14046390	0
p85	p52	12939045	0
p29	p66	4750823	0
p10	p79	6556999	0
p32	p61	7501988	0
p2	p20	14357856	0
p18	p81	4412826	0
p74	p49	10415866	0
p72	p15	1798486	0
p56	p35	10055508	0
p33	p52	13397060	0
p18	p58	1459735	0
p47	p1	11666933	0
p88	p65	2921816	0
p32	p4	7920331	0
p62	p87	3031308	0
p9	p71	8934841	0
p74	p73	5325856	0
p62	p48	1785484	0
p11	p22	7737257	0
p56	p71	12273795	0
p2	p78	13027060	0
p10	p71	631878	0
p66	p5	1847580	0
p25	p11	13151801	0
p44	p78	11865900	0
p77	p56	10836104	0
p25	p53	693290	0
p89	p36	2242936	0
p87	p67	9407720	0
p62	p50	3557909	0
p29	p5	3574968	0
p41	p71	10064744	0
p50	p84	4803785	0
p58	p42	9988832	0
p61	p45	6393864	0
p76	p58	6177183	0
p56	p50	12261463	0
p10	p50	15823651	0
p27	p64	8527615	0
p46	p37	668426	0
p60	p51	6929544	0
p32	p55	9760565	0
p26	p59	13102962	0
p27	p71	15438508	0
p20	p41	8822828	0
p85	p71	10180282	0
p2	p69	4677977	0
p65	p64	10966891	0
