waypoint1	waypoint2	distance_m	duration_s
p61	p29	8850021	0
p65	p40	15583533	0
p27	p40	7233173	0
p44	p16	10424887	0
p25	p33	11157249	0
p21	p17	6387144	0
p45	p37	15540563	0
p53	p48	6691618	0
p56	p65	14629357	0
p31	p22	3660094	0
p25	p75	7904578	0
p1	p51	6544232	0
p39	p62	11546930	0
p58	p35	12590124	0
p44	p42	14657371	0
p8	p53	1473782	0
p0	p6	11767731	0
p45	p31	14587270	0
p11	p17	10358904	0
p65	p59	13154852	0
p28	p73	7775926	0
p60	p38	9540745	0
p1	p79	2484759	0
p13	p7	8172747	0
p69	p72	15867855	0
p9	p59	8245882	0
p33	p41	12276607	0
p61	p34	836510	0
p19	p28	1586777	0
p76	p7	755323	0
p19	p66	1076961	0
p14	p53	4763469	0
p69	p68	5448408	0
p74	p39	3334020	0
p51	p41	370684	0
p32	p53	3663350	0
p34	p40	5244905	0
p50	p17	12644778	0
p47	p37	7911797	0
p19	p62	2125277	0
p55	p64	3455853	0
p11	p71	14230934	0
p53	p17	12390237	0
p44	p1	15244097	0
p57	p70	5800358	0
p39	p79	15397194	0
p10	p59	12749171	0
p47	p78	14814212	0
p42	p17	2062070	0
p19	p20	11938735	0
p18	p15	10791395	0
p54	p13	9412776	0
p46	p77	4319779	0
p26	p50	11156955	0
p30	p31	3727335	0
p21	p20	1429624	0
p30	p52	7853848	0
p14	p59	14916063	0
p3	p9	8613181	0
p38	p41	6970737	0
p77	p6	5103771	0
p43	p20	2949876	0
p11	p79	15671058	0
p69	p41	1026146	0
p0	p41	14311708	0
p19	p36	6676360	0
p74	p37	14270451	0
p56	p79	11654880	0
p47	p5	5260251	0
p25	p43	9289457	0
p25	p7	524635	0
p18	p8	11713680	0
p2	p31	2575242	0
p2	p54	7372810	0
p54	p79	5846155	0
p60	p7	1402707	0
p43	p66	5428752	0
p32	p19	12939777	0
p25	p70	7700342	0
p37	p70	13542952	0
p31	p23	14619634	0
p26	p4	14298231	0
p15	p79	1726318	0
p25	p38	14731248	0
p24	p6	8839629	0
p55	p38	9836926	0
p63	p43	12483569	0
p60	p63	9933899	0
p30	p34	11171961	0
p14	p35	11632194	0
p57	p9	6182389	0
p38	p72	4281499	0
p1	p65	1604228	0
p47	p51	5195582	0
p50	p79	10620350	0
p75	p43	5928928	0
p44	p39	805266	0
p11	p7	15036646	0
p14	p64	7874384	0
p65	p41	15398817	0
p31	p66	1573768	0
p72	p7	3885470	0
p18	p52	11423585	0
p46	p26	564092	0
p13	p17	12181180	0
p55	p29	15851587	0
p65	p17	7156468	0
p55	p58	2849461	0
p12	p51	13557023	0
p12	p74	6124575	0
p76	p45	6388701	0
p56	p31	9994898	0
p46	p53	3887758	0
p44	p26	10137830	0
p12	p53	9072804	0
p63	p57	6649539	0
p6	p23	3589393	0
p47	p75	9074657	0
p46	p31	11413200	0
p31	p21	2284821	0
p61	p7	4176441	0
p76	p26	14129724	0
p74	p7	4329338	0
p64	p16	854951	0
p76	p48	4492272	0
p25	p64	6739153	0
p61	p63	12471790	0
p43	p36	7387411	0
p14	p16	11919802	0
p52	p4	4953003	0
p76	p70	2437600	0
p8	p21	14176907	0
p11	p37	3631120	0
p10	p44	14366452	0
p77	p15	3822296	0
p12	p9	15462895	0
p2	p70	13059143	0
p24	p14	9327559	0
p1	p4	5729840	0
p20	p35	4301742	0
p69	p40	5013170	0
p68	p27	15726590	0
p0	p34	2485973	0
p57	p65	7074433	0
p69	p42	3231561	0
p71	p40	7865608	0
p2	p21	14667373	0
p18	p46	4643889	0
p72	p53	7390774	0
p55	p41	14559634	0
p69	p63	1413149	0
p59	p49	15598597	0
p55	p5	15083471	0
p64	p22	10967460	0
p33	p57	10819297	0
p24	p46	1149178	0
p39	p4	15134267	0
p31	p5	15731405	0
p3	p14	3685115	0
p32	p29	1280871	0
p55	p1	5655212	0
p19	p7	8061492	0
p52	p5	12349781	0
p3	p16	8981718	0
p48	p35	10514731	0
p45	p72	11727473	0
p57	p22	2449091	0
p68	p70	15752302	0
p76	p13	6670675	0
p42	p4	13322723	0
p3	p19	12173979	0
p14	p28	8709281	0
p28	p52	13009212	0
p2	p27	10478369	0
p64	p79	7975921	0
p21	p34	2388815	0
p2	p25	6986868	0
p12	p66	5875190	0
p74	p21	11776593	0
p44	p53	15808273	0
p69	p7	6714001	0
p68	p34	10486416	0
p9	p62	11133991	0
p12	p43	4691406	0
p60	p12	4792407	0
p55	p73	10474054	0
p69	p3	14224849	0
p55	p31	9594720	0
p57	p14	886524	0
p24	p59	11545362	0
p68	p79	15990936	0
p54	p53	14430116	0
p63	p16	2123794	0
p70	p22	2380879	0
p33	p17	12055507	0
p29	p22	3569582	0
p26	p39	4676378	0
p16	p40	6424289	0
p8	p58	15466203	0
p7	p67	13588027	0
p19	p49	10357621	0
p38	p71	3889033	0
p37	p41	14053048	0
p19	p40	13330555	0
p21	p22	8608651	0
p25	p47	3720185	0
p60	p15	8922623	0
p32	p30	7851296	0
p59	p52	13014814	0
p42	p40	9260263	0
p57	p64	2780725	0
p15	p28	9038450	0
p18	p11	15030376	0
p2	p64	9814647	0
p33	p71	2066165	0
p15	p64	6092551	0
p72	p66	12027310	0
p9	p41	15600985	0
p10	p6	15227914	0
p12	p5	13350960	0
p10	p39	567778	0
p68	p39	14632516	0
p56	p53	3373354	0
p34	p71	7134415	0
p32	p8	4783429	0
p2	p57	12002296	0
p46	p52	15154439	0
p9	p6	10280755	0
p46	p5	14625141	0
p18	p19	366996	0
p78	p70	10473264	0
p61	p72	4152275	0
p41	p5	13571618	0
p74	p35	2687512	0
p37	p22	13251920	0
p25	p22	13794057	0
p77	p34	2356929	0
p51	p34	11814049	0
p27	p39	16003422	0
p3	p12	6202251	0
p10	p74	506642	0
p46	p55	12450572	0
p56	p51	12517798	0
p11	p44	4097414	0
p39	p17	6197185	0
p0	p59	14548558	0
p77	p48	3438065	0
p72	p41	11749899	0
p21	p64	12936976	0
p62	p22	902732	0
p61	p42	15932124	0
p38	p21	12407627	0
p9	p75	1514585	0
p30	p71	9027903	0
p1	p43	2834161	0
p54	p39	14898933	0
p72	p35	12837634	0
p47	p66	9773159	0
p33	p60	6572868	0
p57	p50	15189207	0
p61	p65	4079086	0
p41	p35	15919452	0
p30	p73	7175693	0
p13	p75	3201979	0
p47	p53	3170517	0
p45	p62	10420826	0
p59	p48	12128914	0
p9	p43	3888379	0
p49	p71	7531481	0
p26	p49	14612278	0
p61	p33	2439519	0
p51	p78	15189850	0
p44	p36	13974740	0
p46	p20	10766879	0
p12	p58	8452584	0
p74	p15	7625698	0
p15	p51	9597468	0
p36	p20	9166970	0
p77	p50	4985629	0
p39	p70	12442094	0
p46	p71	15710263	0
p55	p44	126137	0
p6	p5	12222298	0
p9	p52	2212473	0
p15	p70	5870927	0
p10	p26	3644973	0
p77	p73	15108137	0
p43	p40	2735829	0
p68	p26	527468	0
p72	p29	14629676	0
p57	p42	11330279	0
p29	p20	12876658	0
p68	p48	12748475	0
p8	p30	187014	0
p61	p11	2894542	0
p61	p51	2290186	0
p44	p62	7234520	0
p13	p4	6857311	0
p0	p16	11503577	0
p1	p14	1378231	0
p35	p22	2331534	0
p68	p30	15050063	0
p32	p27	11643130	0
p69	p21	121109	0
p8	p9	3739480	0
p62	p58	8571522	0
p47	p65	6298573	0
p27	p67	10329300	0
p13	p73	1239545	0
p27	p48	15467642	0
p50	p29	1253347	0
p25	p69	11966290	0
p11	p58	14686640	0
p3	p34	14641532	0
p55	p13	7726889	0
p55	p77	1438949	0
p74	p41	4098751	0
p77	p5	11852809	0
p35	p5	8395635	0
p30	p66	9750408	0
p7	p53	5206709	0
p10	p65	5156826	0
p72	p6	12453737	0
p32	p68	591741	0
p25	p42	3839325	0
p9	p15	392075	0
p47	p50	1829583	0
p1	p49	266924	0
p36	p5	5176621	0
p65	p14	235503	0
p21	p42	5005566	0
p45	p14	2008112	0
p11	p63	11512396	0
p54	p63	6854655	0
p45	p75	14369610	0
p11	p53	3314442	0
p43	p22	5594580	0
p33	p46	3825083	0
p6	p64	4227846	0
p54	p28	15109976	0
p9	p50	13423188	0
p19	p64	9286249	0
p46	p43	3248985	0
p32	p48	15347585	0
p10	p15	3046606	0
p39	p59	10693937	0
p19	p23	10232046	0
p72	p40	2711163	0
p32	p57	14576344	0
p44	p29	5465083	0
p55	p20	6274357	0
p18	p59	1410959	0
p31	p15	11971511	0
p18	p13	7544477	0
p19	p60	5616604	0
p33	p40	6877994	0
p14	p15	12756683	0
p12	p21	10781175	0
p19	p27	9514102	0
p46	p21	8672227	0
p59	p41	8128628	0
p13	p36	15414619	0
p12	p23	3867403	0
p12	p44	13233441	0
p55	p71	11388265	0
p24	p16	6752012	0
p52	p41	11094046	0
p36	p51	12792776	0
p15	p67	9366700	0
p69	p36	12842485	0
p46	p29	1847388	0
p10	p13	6027936	0
p54	p8	13829639	0
p2	p18	509589	0
p58	p41	13673544	0
p32	p69	13894881	0
p18	p33	15288566	0
p64	p17	13754406	0
p54	p55	6192880	0
p76	p71	9124642	0
p59	p79	4301110	0
p39	p34	4833236	0
p69	p17	13320317	0
p38	p7	16047009	0
p38	p44	11443728	0
p12	p79	5641058	0
p51	p22	4594769	0
p25	p48	9745523	0
p69	p31	6883528	0
p10	p79	4693847	0
p32	p61	2329389	0
p2	p20	291457	0
p74	p49	2096303	0
p72	p15	10675614	0
p56	p35	10927321	0
p18	p58	5787795	0
p47	p1	7418073	0
p32	p4	8635289	0
p9	p71	3805789	0
p74	p73	9589175	0
p62	p48	5671491	0
p11	p22	3088923	0
p56	p71	9428779	0
p2	p78	6081433	0
p10	p71	6739561	0
p66	p5	318082	0
p25	p11	12348868	0
p44	p78	9772791	0
p77	p56	2251792	0
p25	p53	5817627	0
p61	p41	12614499	0
p62	p50	709769	0
p29	p5	11908114	0
p41	p71	7210285	0
p58	p42	11188093	0
p61	p45	12415355	0
p76	p58	7479598	0
p56	p50	4101549	0
p10	p50	13179957	0
p27	p64	15963480	0
p46	p37	9384107	0
p60	p51	14764233	0
p32	p55	11672498	0
p26	p59	7465034	0
p27	p71	13586776	0
p20	p41	10722149	0
p2	p69	1987405	0
p65	p64	4163461	0
p19	p4	7205628	0
p54	p76	9631682	0
p21	p37	12232277	0
p9	p65	5596278	0
p7	p48	15825434	0
p24	p63	13794610	0
p54	p67	11729098	0
p24	p41	6551641	0
p47	p8	7698991	0
p25	p45	13678348	0
p30	p7	39596	0
p8	p56	10887244	0
p56	p59	384534	0
p39	p21	6448898	0
p72	p67	519191	0
p28	p42	15742881	0
p77	p74	1030229	0
p76	p9	11112292	0
p10	p49	10137230	0
p44	p79	1127314	0
p70	p71	12367740	0
p70	p66	713990	0
p76	p62	6180495	0
p28	p51	7668539	0
p72	p14	10652757	0
p2	p11	11348138	0
p24	p77	12724452	0
p7	p23	15139131	0
p44	p28	8064682	0
p69	p33	14770124	0
p47	p54	8172919	0
p3	p52	13876119	0
p79	p40	2881444	0
p19	p39	11556812	0
p24	p28	10277168	0
p7	p40	14240853	0
p18	p25	13022299	0
p63	p79	2139677	0
p8	p65	9758085	0
p56	p1	16016621	0
p6	p40	4996406	0
p74	p5	2991047	0
p61	p79	14149666	0
p47	p70	9240899	0
p24	p15	13542774	0
p38	p57	11817720	0
p75	p7	11172955	0
p6	p15	6342138	0
p0	p58	2430011	0
p63	p52	859943	0
p7	p42	10627930	0
p37	p5	7731357	0
p18	p63	13203810	0
p63	p37	7497598	0
p22	p17	15653468	0
p56	p43	11307934	0
p10	p43	11400229	0
p65	p50	3818439	0
p57	p43	10941781	0
p57	p41	1127865	0
p24	p30	12933506	0
p47	p19	11953581	0
p20	p52	12344059	0
p11	p42	518809	0
p23	p79	1918320	0
p18	p39	7799187	0
p38	p35	3813155	0
p9	p48	14307345	0
p31	p49	1805367	0
p62	p53	13166144	0
p32	p52	1740188	0
p55	p14	134248	0
p56	p42	10896580	0
p9	p26	621497	0
p45	p17	2322663	0
p25	p78	8628010	0
p4	p35	952043	0
p44	p9	12287444	0
p10	p55	3515862	0
p24	p34	2472244	0
p54	p41	4746388	0
p13	p22	1216912	0
p54	p7	6774682	0
p2	p32	14949116	0
p45	p13	13030827	0
p60	p53	12585631	0
p8	p45	841616	0
p18	p55	4499293	0
p52	p48	15702862	0
p72	p70	7327230	0
p49	p5	10131947	0
p52	p40	329549	0
p38	p14	12926738	0
p76	p57	4060655	0
p27	p42	12996888	0
p45	p4	14751351	0
p12	p26	1704451	0
p27	p56	13897402	0
p44	p65	11580874	0
p68	p31	6190955	0
p60	p22	16018220	0
p74	p23	15562156	0
p55	p60	4797212	0
p26	p73	593577	0
p7	p71	3563937	0
p32	p58	12304718	0
p0	p15	15313665	0
p18	p4	10571088	0
p24	p58	2205692	0
p44	p40	10365762	0
p66	p22	12880292	0
p24	p51	12324086	0
p68	p21	1857753	0
p2	p17	8371542	0
p25	p65	7267589	0
p47	p68	10842614	0
p26	p36	340827	0
p33	p75	12206720	0
p27	p31	3694385	0
p62	p7	7278897	0
p65	p21	7299073	0
p76	p16	9680104	0
p74	p16	12687197	0
p10	p73	3957138	0
p76	p30	11670898	0
p60	p64	8523950	0
p15	p48	7593455	0
p69	p52	8620332	0
p10	p36	7449438	0
p70	p79	1790780	0
p21	p66	2331685	0
p46	p49	10222368	0
p39	p22	3296985	0
p45	p36	991440	0
p61	p21	6160865	0
p68	p66	10808673	0
p63	p4	11689789	0
p74	p59	14900277	0
p9	p39	13803045	0
p18	p20	8116990	0
p77	p40	14709140	0
p27	p23	10079211	0
p3	p72	8977114	0
p69	p5	5770624	0
p10	p46	12551843	0
p42	p41	13746211	0
p43	p52	2742594	0
p44	p71	10566540	0
p62	p14	834969	0
p32	p28	11058453	0
p47	p22	4466121	0
p14	p52	496374	0
p30	p53	5743878	0
p33	p74	7112595	0
p67	p40	10317555	0
p62	p51	11919765	0
p74	p26	6704840	0
p68	p23	5443499	0
p26	p41	9960654	0
p10	p23	11373458	0
p7	p52	15672404	0
p69	p65	11794384	0
p33	p34	15179217	0
p2	p66	11662302	0
p25	p14	10920759	0
p21	p53	1890089	0
p32	p42	595320	0
p56	p4	15490909	0
p2	p37	13084329	0
p61	p0	11242500	0
p73	p53	3165009	0
p75	p72	10888212	0
p46	p51	10002440	0
p29	p17	15836540	0
p19	p55	11726660	0
p33	p73	3913071	0
p57	p75	2376960	0
p1	p31	1882335	0
p19	p13	9123053	0
p44	p59	1964046	0
p19	p59	4710721	0
p75	p52	7750130	0
p25	p32	13337444	0
p68	p42	11673942	0
p1	p15	15316761	0
p2	p62	4860892	0
p76	p60	6157194	0
p32	p66	8918489	0
p13	p37	7769336	0
p45	p53	13382086	0
p65	p58	8209467	0
p11	p13	14119109	0
p46	p44	1515055	0
p16	p66	12887339	0
p46	p22	205406	0
p63	p51	1052308	0
p18	p47	10540277	0
p11	p67	11784230	0
p56	p29	2112086	0
p13	p72	9671720	0
p10	p29	10459797	0
p60	p16	14125396	0
p43	p78	14077052	0
p76	p55	13756037	0
p39	p15	3914425	0
p55	p23	2220544	0
p29	p52	4545518	0
p29	p14	10149590	0
p38	p53	10816306	0
p50	p41	10839682	0
p6	p73	15735233	0
p46	p4	9219839	0
p55	p27	495212	0
p10	p28	9754810	0
p36	p21	2148120	0
p42	p22	4366719	0
p25	p17	15836505	0
p38	p49	12232230	0
p55	p70	6667567	0
p25	p27	8463225	0
p11	p60	3329238	0
p10	p33	1910495	0
p8	p6	6305492	0
p59	p67	1378551	0
p47	p42	13393988	0
p62	p20	4250114	0
p54	p21	4389680	0
p62	p67	4668841	0
p63	p17	4220471	0
p31	p43	5818858	0
p62	p17	15047755	0
p34	p48	7846564	0
p37	p64	15447847	0
p61	p57	15490728	0
p7	p41	14841274	0
p62	p66	6934260	0
p52	p23	5211052	0
p46	p38	13400438	0
p28	p17	7003677	0
p10	p58	15960238	0
p18	p77	15894218	0
p50	p37	6363675	0
p57	p66	12792053	0
p2	p35	11861423	0
p1	p22	9403291	0
p73	p40	710368	0
p27	p70	7127375	0
p1	p78	10178425	0
p39	p29	8800471	0
p54	p58	12667031	0
p54	p61	11457042	0
p39	p64	4159269	0
p38	p75	12525675	0
p76	p50	793298	0
p19	p70	3188120	0
p24	p37	7786423	0
p24	p50	2493720	0
p68	p53	6597643	0
p47	p3	738834	0
p75	p42	14328173	0
p45	p34	382495	0
p3	p45	5454012	0
p64	p41	14248043	0
p9	p78	2458080	0
p59	p35	759890	0
p76	p52	10065069	0
p9	p23	15201714	0
p59	p71	11607911	0
p32	p6	4350767	0
p36	p73	9880569	0
p42	p5	14087781	0
p55	p79	5865051	0
p2	p14	621279	0
p11	p72	12746901	0
p55	p57	3995650	0
p16	p35	815687	0
p77	p16	13560097	0
p39	p23	2041579	0
p26	p15	14749211	0
p46	p23	12415983	0
p44	p41	11086800	0
p55	p56	8273823	0
p47	p46	11521210	0
p55	p4	7381262	0
p10	p51	7463102	0
p72	p48	6935175	0
p31	p58	2822802	0
p32	p12	10306925	0
p25	p62	12777658	0
p1	p28	13283592	0
p3	p1	3769547	0
p75	p20	13328299	0
p47	p31	13005568	0
p50	p40	2855123	0
p45	p48	803972	0
p75	p21	11000822	0
p8	p4	11190808	0
p72	p36	15879603	0
p54	p46	7817555	0
p45	p22	6576262	0
p10	p30	2402296	0
p58	p6	4453147	0
p18	p22	1924098	0
p63	p41	4165791	0
p55	p72	13511798	0
p8	p73	5622910	0
p47	p34	7515134	0
p33	p52	11487155	0
p32	p65	4180426	0
p33	p51	5694119	0
p69	p37	2737257	0
p47	p38	12411693	0
p47	p9	11164973	0
p27	p43	8228258	0
p30	p4	2914024	0
p2	p51	12361439	0
p2	p74	3162658	0
p38	p56	2791920	0
p68	p44	2226812	0
p9	p21	4125147	0
p43	p17	7802476	0
p19	p33	11947764	0
p19	p75	1535707	0
p47	p58	6113514	0
p47	p4	8103030	0
p50	p4	10991809	0
p21	p6	7191653	0
p32	p72	11565204	0
p32	p20	14944937	0
p14	p22	12467110	0
p25	p54	10737273	0
p45	p78	11248729	0
p61	p60	9451414	0
p57	p49	4969284	0
p2	p72	13162102	0
p72	p71	6216500	0
p47	p60	15887337	0
p38	p34	12805508	0
p78	p22	66118	0
p11	p5	7163319	0
p43	p51	6806322	0
p72	p42	12995322	0
p70	p67	6458417	0
p75	p59	12344934	0
p6	p59	3938168	0
p76	p23	6698544	0
p13	p66	11172083	0
p60	p43	3631120	0
p30	p63	2138265	0
p29	p73	5824296	0
p76	p78	15463307	0
p39	p28	3700285	0
p25	p77	14364982	0
p25	p13	11388169	0
p50	p35	4475958	0
p68	p20	15230252	0
p34	p66	11651228	0
p69	p56	11267530	0
p0	p56	679294	0
p31	p59	10438764	0
p10	p1	1085905	0
p47	p69	4622722	0
p26	p78	11655946	0
p33	p78	8817782	0
p24	p22	14377805	0
p61	p14	6899744	0
p60	p79	2938218	0
p69	p22	126379	0
p21	p70	5935626	0
p79	p66	1585337	0
p63	p35	10694579	0
p63	p50	15472731	0
p77	p63	12246347	0
p27	p37	10521067	0
p30	p64	6778331	0
p10	p61	5527512	0
p29	p79	6742028	0
p30	p59	7376490	0
p18	p41	8140282	0
p9	p40	9122652	0
p18	p7	14479498	0
p47	p64	2269960	0
p11	p14	15191843	0
p12	p42	26531	0
p12	p63	3475547	0
p74	p22	1643113	0
p38	p74	14595461	0
p60	p37	6803822	0
p51	p64	9275432	0
p12	p40	10115084	0
p33	p65	6449056	0
p8	p64	7117651	0
p10	p11	10416765	0
